interaction_id|date_id|customer_id|channel_id|location_id|interaction_type|interaction_rating
88801|613|67|3|29|Email|3
97316|1646|1|5|3|Email|4
57662|680|20|5|38|Email|2
58291|1359|34|4|13|Email|3
98156|931|35|4|2|Chat|4
91764|1800|64|1|19|Chat|5
66188|1084|64|2|28|Call|4
25837|1677|38|2|18|Email|5
14581|1484|78|4|32|Chat|2
68542|913|19|5|11|Chat|4
42874|822|69|5|23|Chat|1
36546|388|42|4|9|Chat|1
80124|169|48|5|47|Chat|4
44402|362|22|1|17|Call|1
73397|366|12|3|33|Chat|5
910|1150|20|4|35|In-Person|1
65454|382|62|5|29|Call|1
33776|1553|67|1|32|Chat|4
96701|560|99|5|42|Chat|4
61073|1656|31|4|35|Email|3
28945|1625|43|2|37|Chat|2
52829|1003|53|1|13|Chat|5
55057|1441|27|1|47|Chat|5
76789|96|73|1|45|Chat|3
4540|1123|78|5|34|Email|4
92414|766|54|5|16|In-Person|3
13051|1415|98|4|14|Call|4
57212|369|62|5|1|Chat|1
72525|610|28|3|14|Call|3
81080|1043|84|1|45|In-Person|1
11106|429|76|2|36|Call|4
9838|403|74|2|32|In-Person|1
55752|586|50|2|23|In-Person|2
33675|607|30|3|3|Email|5
15013|784|58|2|15|Call|1
24663|1747|64|2|41|Email|4
92669|1050|64|2|42|Chat|5
93367|191|51|2|28|In-Person|2
85427|270|98|1|22|In-Person|1
23793|1327|11|1|30|Call|4
66530|551|82|4|29|In-Person|3
71188|1544|25|3|30|In-Person|1
26956|63|49|3|4|Email|5
71315|1372|14|5|39|Call|1
22443|1053|84|3|12|Chat|1
17532|1638|23|2|50|Email|1
79825|1699|36|2|20|Chat|2
36963|1288|95|2|23|Email|4
7180|22|63|1|39|Call|3
58753|1523|49|1|26|Email|4
23430|1517|74|5|40|In-Person|3
72376|760|84|3|43|In-Person|5
98369|1708|84|4|25|Call|2
78761|1205|92|2|38|Email|1
52937|1777|10|5|26|In-Person|5
76604|422|85|2|14|Call|1
28907|983|66|4|13|Email|5
31423|1181|81|1|22|Email|1
34030|317|61|4|13|Email|5
42752|764|79|2|1|Chat|3
3776|1626|21|3|39|Call|1
69160|728|65|1|37|Email|4
17911|1199|90|1|14|Email|5
82239|430|24|3|2|In-Person|3
82579|486|73|5|9|Call|4
66183|975|26|1|13|In-Person|1
21711|781|90|5|27|In-Person|1
31294|706|56|3|33|Email|1
33695|1317|45|2|3|In-Person|3
15120|1784|48|4|6|In-Person|1
81408|87|34|4|23|Email|5
91542|1810|40|5|48|Email|2
14762|491|90|2|10|Call|4
79368|760|42|1|43|Chat|5
66133|1488|72|5|3|Chat|2
14523|52|36|3|28|Call|4
88899|1529|77|1|48|Call|5
76095|274|19|3|49|In-Person|3
36969|1133|83|4|34|Call|5
43160|1189|8|5|18|Chat|2
50041|1532|12|4|38|In-Person|4
42070|1404|83|2|13|Chat|2
73065|1249|56|1|37|In-Person|2
35962|211|21|2|19|In-Person|1
81437|25|83|3|11|In-Person|3
43202|1148|22|3|23|Chat|4
54492|1132|55|4|29|In-Person|1
68322|1329|11|3|11|Call|3
76625|609|52|3|45|Email|2
87660|1286|4|2|16|Email|2
27070|1612|68|3|44|In-Person|5
72769|1626|100|1|47|Call|5
93728|626|35|5|11|In-Person|3
65156|72|13|2|36|Call|3
36411|744|60|4|43|Email|4
34235|1404|63|4|26|Chat|1
54555|722|23|2|36|In-Person|4
49900|1523|99|3|26|In-Person|1
37861|1458|63|3|11|Email|3
75921|327|49|1|44|In-Person|4
32817|320|7|1|15|Call|2
53247|470|18|5|24|Call|2
38881|417|47|5|40|Email|4
28534|1371|94|5|6|Chat|3
71944|317|91|4|20|In-Person|3
84865|119|92|2|22|In-Person|1
75530|74|19|1|10|Call|5
15399|215|99|3|48|Chat|4
43090|1560|48|2|40|Email|2
65483|1698|71|4|31|Call|4
16778|974|66|3|29|Chat|4
67267|825|20|5|38|Email|2
36658|184|45|3|13|Email|2
40953|690|84|1|11|Call|4
5005|168|85|3|32|In-Person|2
74240|1728|79|4|4|Email|5
62815|697|63|3|34|Call|2
2845|701|55|5|18|Chat|1
59478|291|41|5|34|Email|1
47469|1589|95|1|19|Chat|5
71914|66|81|1|2|Call|4
25293|1712|6|1|29|In-Person|2
85809|1181|25|2|8|In-Person|5
81361|229|76|2|49|Email|1
13697|1501|80|2|17|Email|5
98971|92|26|2|49|Chat|4
90161|1015|95|3|24|Call|5
97302|217|86|5|2|In-Person|5
6114|341|61|2|47|Email|1
48101|1141|4|4|4|Call|4
96201|754|37|4|35|Call|3
69159|346|9|5|48|In-Person|5
40573|799|6|1|1|Call|1
7202|1067|24|5|11|In-Person|2
51235|1341|60|3|21|In-Person|1
2424|243|52|4|19|Email|2
70665|418|10|5|46|Chat|3
23883|1372|40|4|37|In-Person|2
37220|493|78|4|48|Email|2
72874|1196|23|1|45|In-Person|4
62429|1163|43|2|36|Chat|2
33758|1050|48|2|22|Chat|5
26221|375|16|5|50|Call|3
76356|1635|57|3|39|Email|5
32424|551|6|1|25|In-Person|5
12109|131|24|2|31|Call|4
96712|519|84|5|15|Email|2
83154|1409|63|2|15|Call|5
57341|1333|33|2|35|Chat|1
96245|872|42|4|5|Email|3
89236|1790|81|4|45|In-Person|2
48031|730|24|5|19|Call|2
80573|168|53|2|19|In-Person|2
33903|883|99|3|45|In-Person|4
98498|1153|45|1|37|Chat|5
39842|1378|52|5|10|Email|1
18431|612|63|3|11|Email|4
56103|1138|37|4|47|Email|5
49143|669|35|1|49|Email|4
87331|1147|54|1|20|Chat|5
1929|737|56|2|41|Call|1
94863|1540|45|4|2|Call|2
74792|471|34|4|15|Email|2
91222|63|67|1|49|Call|1
95320|677|22|4|38|Call|5
86481|338|81|2|2|In-Person|5
39455|181|97|2|8|Chat|2
20762|1464|64|1|12|Email|4
67268|1615|62|1|6|Email|4
97410|148|65|5|5|In-Person|3
58578|261|59|5|3|Call|1
95933|1258|16|1|42|Chat|2
99001|1761|70|1|33|Email|3
22671|461|10|2|31|Email|1
29903|899|59|2|6|In-Person|3
1035|156|50|1|33|In-Person|5
61650|405|25|5|48|Email|3
89959|1526|74|1|16|Call|4
84798|1219|95|2|6|Chat|1
41333|1034|46|4|48|Email|4
43531|1472|73|2|39|Chat|5
11715|1634|7|5|40|Email|4
5552|964|60|1|16|Email|4
9858|217|19|4|28|Email|4
16901|1544|58|2|31|Chat|1
99767|1579|33|5|40|Call|2
13932|882|24|4|27|Email|5
34955|1427|45|5|36|Chat|3
33437|163|91|5|10|In-Person|5
40015|1172|98|4|19|Email|5
76681|180|47|3|16|Call|3
38356|1563|64|5|4|Chat|5
53444|1146|84|4|28|Email|3
42627|1260|70|3|32|Call|5
24789|1019|3|4|17|Chat|3
60484|811|75|5|46|Email|3
73531|862|38|4|26|In-Person|2
40873|1151|16|4|23|Call|5
14393|1447|49|3|23|In-Person|4
88026|216|82|1|9|Call|3
27014|197|60|4|3|Chat|3
44362|1403|26|5|27|Chat|1
15657|314|17|5|7|In-Person|5
65608|1056|29|4|41|Call|2
74603|33|76|1|35|In-Person|1
83534|690|41|2|3|Chat|4
91758|1489|62|5|33|Email|3
42193|591|62|4|32|In-Person|3
74299|1128|39|1|36|Chat|5
59236|1557|24|3|35|In-Person|4
76093|1112|50|4|49|In-Person|3
14272|125|27|2|16|Email|1
47652|1615|58|3|14|Call|2
6161|1326|67|1|2|Call|2
98252|11|74|3|16|Chat|3
96108|719|100|4|13|In-Person|3
44694|1290|75|3|48|Chat|3
51230|1778|25|4|3|Chat|3
51031|1119|66|3|39|Call|3
31315|713|51|5|2|In-Person|1
58080|79|25|5|33|Chat|1
48327|1622|90|4|31|Email|1
1697|1329|33|5|27|Email|1
3609|715|79|3|37|In-Person|5
12231|752|93|3|32|Chat|1
92490|1822|37|3|39|In-Person|3
84229|553|20|1|32|Call|4
78625|159|77|5|1|Call|5
22404|1762|98|3|24|In-Person|1
30444|1206|40|5|37|In-Person|1
3117|430|26|3|36|Call|5
39417|919|85|2|31|Call|3
27476|492|47|1|15|Email|4
57943|557|62|4|4|In-Person|1
87974|656|31|5|19|Email|5
48965|1036|87|4|32|Chat|5
91782|1269|14|3|28|Email|5
79428|469|70|3|18|Call|3
53329|1770|93|1|1|In-Person|1
21886|932|86|1|18|In-Person|4
90655|971|64|4|8|Email|1
22312|815|31|4|21|Call|4
89720|1221|23|2|21|Email|2
94954|1369|55|3|41|Call|1
32894|347|40|4|13|Call|1
20883|385|23|3|5|Chat|5
61943|1328|33|1|23|In-Person|4
7462|1440|48|5|40|Email|1
42771|1135|97|4|22|Email|5
35575|1411|40|2|6|In-Person|4
42100|9|21|3|19|Email|2
6726|970|60|4|32|Email|1
77414|1188|41|1|50|Email|2
73304|1391|59|4|3|Email|4
54929|1171|43|3|33|In-Person|5
86088|469|86|5|40|In-Person|2
25577|1738|82|3|4|In-Person|1
33868|184|31|3|42|Call|5
4381|1493|70|5|5|Call|2
64484|302|76|1|28|Call|5
71544|1241|41|4|25|Chat|1
24090|954|34|2|19|Email|3
58500|321|46|2|42|Email|3
56418|1357|83|1|5|Chat|5
18106|164|99|4|8|Call|1
86125|1576|79|1|17|Chat|3
63806|881|1|3|6|Email|5
61879|1206|11|3|15|Call|1
45259|873|36|5|16|In-Person|4
19523|1681|11|2|30|In-Person|5
32495|789|20|1|49|Call|4
40417|1714|53|2|29|Chat|4
93223|1747|49|5|16|Email|5
58448|121|87|1|6|Chat|5
28153|791|94|1|26|In-Person|5
30740|1593|38|4|32|Chat|3
41420|550|93|2|7|Call|3
8726|924|66|2|32|Email|5
26059|1801|17|5|35|In-Person|2
59561|1420|6|4|33|Chat|2
4658|1420|14|2|43|Email|3
18412|506|11|2|15|Email|1
1913|586|35|3|42|In-Person|4
87996|629|68|5|16|In-Person|2
97455|1072|19|2|6|Email|3
11769|370|1|5|34|Email|1
84310|200|33|2|28|Chat|3
2488|255|32|1|34|Chat|4
97076|320|18|2|33|Email|1
70610|914|11|4|29|Email|5
50060|640|22|5|15|Chat|2
79869|869|88|5|15|Chat|5
48961|978|56|1|23|Chat|4
50947|1748|75|4|19|Email|5
91214|277|16|2|44|Chat|4
45840|1719|40|1|35|Call|4
93334|705|32|4|27|Chat|3
51462|552|78|4|22|Email|1
50379|574|55|4|24|In-Person|2
49363|662|67|4|11|Email|4
41036|329|45|4|1|Chat|2
97171|747|40|1|13|Email|3
64306|44|56|3|45|Email|1
50329|1519|60|3|15|Chat|1
36989|1544|86|3|5|Call|4
80844|1400|100|4|35|Email|2
27631|56|57|1|28|Email|1
42810|1443|70|5|30|Call|4
2948|1024|26|5|18|In-Person|4
69360|642|22|5|32|Call|5
27832|255|37|2|45|Email|4
57841|1223|34|1|9|Chat|5
74924|1700|18|4|13|In-Person|2
47252|522|28|5|30|In-Person|4
45788|395|5|5|48|Chat|4
43538|1784|18|1|23|Email|2
22170|896|3|2|12|Chat|1
86081|1307|100|2|29|Call|1
93610|1094|50|1|27|Email|1
88504|1707|62|4|21|Call|3
99127|541|94|5|25|In-Person|5
26288|348|100|4|11|Email|2
12034|956|51|2|44|Email|5
55862|580|65|4|47|In-Person|1
62599|1692|33|4|35|Email|1
31190|294|87|2|29|In-Person|5
5861|147|49|1|9|Email|3
38526|531|16|3|46|Email|2
36328|1050|66|2|14|Call|4
22283|1550|82|3|29|In-Person|2
75910|1452|37|4|35|Email|2
48625|1429|89|3|12|Chat|5
6905|1455|31|3|31|Chat|5
48456|1774|50|3|31|In-Person|2
93130|111|51|2|5|Call|1
31164|179|29|2|14|Call|2
13921|730|58|4|23|In-Person|2
30799|221|12|2|17|In-Person|5
98683|287|5|2|2|Chat|5
91668|291|100|3|12|Chat|2
42029|441|22|3|27|Email|1
77506|1793|45|5|22|Call|3
30558|624|80|2|40|Email|5
54543|593|40|4|4|In-Person|1
49282|1118|24|2|48|Chat|1
66420|490|4|4|32|In-Person|2
86866|1389|9|5|38|Call|2
29201|859|14|2|2|Chat|3
58755|1337|74|3|7|Chat|5
93279|731|78|4|39|Chat|3
63014|1123|34|2|16|In-Person|4
15259|543|8|1|7|Call|5
35812|1093|44|3|28|Chat|4
40787|861|55|2|27|Chat|1
28865|1814|92|4|32|In-Person|2
49951|598|29|1|22|Email|5
10069|1601|40|3|20|Chat|4
40692|1685|12|5|44|Chat|1
77541|411|40|5|34|Call|3
42487|738|52|2|10|Call|2
50896|644|32|4|50|Chat|3
89212|307|3|3|35|Email|4
92850|1503|2|4|28|Email|5
83403|251|10|4|18|Call|4
87966|726|24|4|22|Chat|2
67389|844|99|4|15|Email|3
82688|1218|15|1|13|Email|3
38330|1286|47|4|36|Email|4
52883|376|33|5|9|Email|5
46066|140|68|4|9|Email|5
43883|1039|41|4|27|Email|3
59638|66|13|4|33|Chat|1
32612|1035|52|3|23|In-Person|1
22591|883|48|4|33|Chat|5
15183|1632|30|5|21|Chat|2
80472|1271|69|2|27|Chat|3
67821|1577|24|4|24|Call|2
73324|222|52|3|36|Email|4
26492|682|93|5|48|Call|3
33092|1713|11|4|49|In-Person|1
72266|1697|38|2|34|In-Person|5
28074|491|61|3|16|In-Person|1
5115|180|83|5|39|Call|1
10867|1654|33|1|5|Call|1
26512|111|18|1|45|Call|4
10797|50|88|3|23|Email|1
67109|1216|89|3|44|Chat|4
61212|217|36|4|49|In-Person|2
47575|25|40|3|28|Email|3
42925|593|39|5|35|In-Person|2
36179|687|4|4|15|In-Person|2
99784|124|46|2|11|Chat|4
1241|312|44|4|47|Email|2
64344|765|20|3|20|Call|1
6312|1373|2|5|19|Call|1
64932|1435|96|2|5|Chat|5
36823|502|68|1|34|Call|2
64781|765|74|5|32|Email|2
79531|1640|71|5|37|Chat|2
50621|1484|27|4|40|In-Person|4
12548|1562|58|4|7|Email|5
56914|681|78|4|15|Email|4
93811|597|97|3|47|Email|3
4916|433|44|4|50|In-Person|2
53636|515|6|4|46|Chat|4
24677|919|19|4|16|Email|2
5829|1538|56|4|10|Call|2
46756|1614|93|4|25|Chat|4
90425|394|25|2|4|Chat|5
95804|149|88|1|48|Email|4
64616|1755|23|1|5|Email|1
90773|1240|27|4|1|Chat|1
52515|262|84|3|5|Chat|4
58401|1191|54|2|6|In-Person|2
83010|900|4|2|25|Email|2
17052|916|78|2|31|Chat|1
67436|153|64|1|47|Call|4
50798|1199|61|1|24|Call|1
98357|48|12|4|1|In-Person|2
92026|484|91|2|22|Chat|2
97876|46|35|1|2|Email|5
19510|1762|75|2|32|Email|5
56231|40|100|2|16|Chat|3
89222|586|97|5|13|In-Person|2
58810|12|8|3|10|Chat|5
52677|1360|46|2|12|Email|3
44292|1480|31|4|48|In-Person|1
20812|480|38|4|43|In-Person|3
68197|1712|37|4|4|Call|2
22420|1055|6|1|37|Call|2
26176|464|18|2|29|In-Person|3
78446|1727|68|1|48|Call|1
71176|1569|95|5|44|Email|2
4357|966|16|5|7|In-Person|3
43233|1717|21|5|30|Email|5
37100|855|62|1|46|In-Person|1
6476|354|77|4|50|In-Person|1
15577|1072|73|2|47|Chat|2
18875|386|41|4|7|Call|1
81643|422|68|5|33|In-Person|2
31448|1640|48|4|44|Email|5
88826|494|97|5|36|Email|5
23138|541|90|1|6|In-Person|1
14705|945|90|3|8|Chat|1
58987|1601|11|1|39|Call|4
72853|467|92|3|50|Email|4
93092|816|98|4|49|Email|2
1062|470|72|2|1|Chat|2
62071|1338|50|2|3|Chat|3
94078|986|46|4|28|In-Person|2
41967|1238|43|1|47|Chat|3
35723|669|62|2|30|Call|1
28539|985|27|3|28|Chat|1
58298|1186|93|2|33|Email|2
8478|1023|81|4|32|In-Person|1
54054|1133|27|2|33|Call|1
89920|56|17|4|45|Email|2
7287|1590|44|3|20|Email|4
27343|1174|82|5|22|Call|5
2445|1535|42|3|38|Chat|1
5586|1278|7|5|22|Email|4
81172|664|93|5|24|Chat|5
60040|1510|31|2|14|Email|1
32223|502|44|1|36|In-Person|4
10001|1346|72|2|42|In-Person|5
60436|1078|35|5|29|Chat|3
39023|434|70|2|25|In-Person|2
87791|392|84|2|25|In-Person|1
67747|1332|89|4|35|Chat|3
94732|246|74|1|9|In-Person|4
46127|811|95|5|35|Chat|3
75099|933|15|4|42|Chat|2
26418|690|28|1|23|Chat|2
3427|1620|6|3|11|Chat|1
47827|995|61|3|44|Chat|4
63340|353|51|5|27|Chat|2
51477|14|31|2|22|Email|4
92505|148|68|4|48|Email|5
45690|185|7|2|23|Email|2
65507|645|97|3|30|Call|5
82008|8|30|1|15|Email|4
15006|1592|86|5|48|Call|1
76610|939|84|4|18|Chat|5
1019|58|79|4|27|Call|1
698|1400|34|3|23|Email|4
11935|1671|81|1|40|In-Person|1
33238|1428|38|2|44|Chat|2
89014|1817|41|3|19|In-Person|5
71937|630|26|1|32|In-Person|1
4192|831|33|4|8|Call|1
66233|531|84|4|22|Call|5
43489|880|12|3|22|Chat|4
99711|1047|6|3|20|In-Person|4
87454|498|83|2|23|Call|3
35997|1434|39|1|12|Call|4
71539|1173|38|5|28|Chat|4
59699|1232|86|2|10|Email|3
32828|1445|19|2|47|Email|1
45988|23|26|1|30|In-Person|4
77861|849|69|4|47|Call|5
88502|1396|24|3|6|Email|1
75978|351|6|5|40|Chat|1
626|1666|22|4|33|Chat|1
84852|1810|93|3|5|Call|3
7730|113|46|3|49|In-Person|3
95465|1608|72|4|33|In-Person|5
95610|1172|51|3|15|In-Person|2
14693|1273|9|2|15|In-Person|3
47186|712|33|1|27|Chat|1
24161|1127|91|5|10|In-Person|1
70313|648|40|2|44|Chat|4
61417|375|37|4|19|Email|3
59204|1788|40|4|25|Email|3
86661|894|94|2|18|Email|4
35432|149|82|3|44|Chat|5
30297|944|93|1|21|Call|5
84407|127|63|4|41|Email|2
30215|986|10|1|3|Call|5
14287|946|7|4|10|In-Person|5
89156|847|71|5|16|Email|1
93370|880|87|5|32|Email|2
84811|1502|75|5|18|Email|5
9884|601|22|2|24|In-Person|4
43259|66|95|2|26|Email|2
32432|846|73|4|3|Chat|3
42497|165|21|1|20|Email|4
98928|1044|4|5|50|Call|2
60677|1779|28|2|47|Call|5
56906|775|9|4|19|Call|2
19968|1371|48|4|44|Email|5
5931|1813|34|3|10|Email|3
42320|1724|83|2|12|In-Person|2
87894|397|5|2|8|Chat|3
80244|801|89|2|49|In-Person|4
82094|1535|62|4|17|Email|3
56803|901|40|5|3|Chat|5
31512|1194|38|4|13|Chat|5
62148|498|64|5|12|Email|2
51061|684|31|1|9|Email|4
58648|138|31|4|50|In-Person|1
12830|227|87|4|48|Chat|1
88550|1403|85|2|33|Chat|3
40926|1233|43|5|38|Email|5
5464|1193|6|2|48|In-Person|2
57858|462|25|1|38|Call|5
51893|106|11|2|46|Call|5
12788|1420|48|2|38|Chat|2
4087|1576|96|2|39|In-Person|5
4627|1483|10|3|12|Chat|3
2405|1062|91|2|5|Chat|1
40711|99|64|1|38|Email|2
21975|1477|19|2|22|In-Person|1
32586|1126|88|1|9|Chat|3
57450|1336|7|1|41|Email|1
16832|1790|31|4|44|In-Person|3
84097|1802|50|4|31|Chat|1
23895|151|67|4|25|Call|5
81778|1316|25|5|18|Email|2
6555|1460|81|4|33|Call|4
95450|1172|95|3|31|Call|4
27321|503|80|3|1|Chat|1
48164|441|39|4|32|Chat|2
48828|37|49|5|5|Chat|2
66519|1340|97|2|25|In-Person|3
77620|197|70|5|1|Email|2
4080|1533|40|2|10|In-Person|4
72989|177|68|5|7|Chat|3
69819|976|31|5|28|Email|1
19845|263|90|5|39|Chat|3
51649|1096|22|4|45|In-Person|3
67801|810|65|4|12|Chat|3
12756|1159|51|1|32|In-Person|3
98202|1066|16|3|23|Call|2
62040|538|25|1|12|In-Person|5
66184|1346|66|1|17|Email|3
87634|1776|68|4|17|In-Person|1
49826|1241|56|3|19|Email|5
15433|1689|62|4|2|Chat|1
71008|480|96|4|2|In-Person|1
45684|1047|68|3|43|Call|1
80521|155|99|3|12|Email|2
62607|178|12|3|50|Chat|2
49531|549|38|2|35|In-Person|1
51631|38|65|1|32|Call|4
77201|902|70|3|9|Email|4
58861|1051|20|1|49|Call|2
69864|1738|82|4|47|In-Person|3
76886|1580|61|3|42|Call|1
55406|706|34|2|12|Call|1
29779|1813|65|1|21|Chat|3
61137|1054|90|2|11|Chat|1
55120|750|68|4|44|Email|3
31252|98|67|4|12|Chat|5
97019|1255|73|1|26|Email|5
54789|615|30|1|11|Email|4
31459|877|48|1|10|Email|4
350|1459|77|4|24|Call|3
4646|881|83|4|28|In-Person|2
80263|1676|9|4|3|Chat|4
10527|124|34|3|29|In-Person|5
2351|593|93|4|45|Email|4
49444|528|61|4|39|Call|4
61402|119|42|2|10|Chat|5
28961|104|21|4|38|Email|2
68135|1346|37|3|44|In-Person|5
53497|1635|37|4|4|Chat|3
54641|1263|65|5|39|Chat|2
16467|1687|67|4|50|In-Person|1
19308|96|89|4|28|Email|1
63709|1737|72|4|6|Email|3
15720|994|31|4|30|Call|4
64904|315|82|5|46|Call|5
57364|891|96|4|2|Email|3
46576|97|83|5|48|Call|5
23230|1605|89|4|38|Email|4
32506|1395|90|3|2|In-Person|1
32533|594|93|3|10|In-Person|2
33345|895|45|1|44|Call|1
34764|226|96|2|42|In-Person|1
56061|98|23|2|15|Call|2
68625|1566|63|2|49|In-Person|1
97307|1472|86|1|17|Email|1
42534|1321|65|5|34|Email|1
28984|625|21|2|39|Chat|1
63333|1512|36|2|25|In-Person|4
92454|251|41|2|48|Email|1
23826|381|52|3|28|Call|2
3112|379|88|5|19|Call|3
72697|782|63|2|31|Email|2
47561|396|4|4|31|Chat|2
79875|834|52|2|47|Email|4
52490|1071|3|4|9|Email|5
62490|1432|79|2|42|Chat|5
86591|742|6|5|14|In-Person|4
11984|1246|6|4|34|Call|4
26405|927|97|2|5|Chat|5
19902|314|56|1|12|In-Person|2
64390|1383|86|5|18|Call|5
88999|1164|75|5|13|Email|5
37044|538|20|1|15|Call|1
58219|631|61|3|41|Call|1
56567|548|70|2|34|Call|1
3003|560|7|5|24|Email|5
41423|1472|99|2|6|Chat|5
43435|1128|57|3|4|In-Person|4
77387|1773|61|1|49|Chat|4
40887|1052|72|4|32|In-Person|4
43679|957|53|1|17|Email|1
85796|731|12|3|16|Email|3
78925|904|66|2|8|Call|3
26338|721|31|5|6|Chat|1
56737|1217|88|1|48|In-Person|2
74995|1134|47|3|40|Call|4
71|1123|22|3|38|Chat|4
27822|1750|88|1|31|Chat|5
84999|1491|65|4|34|Call|3
11883|1617|26|4|43|Call|4
10324|1449|54|1|21|In-Person|3
24365|134|53|2|41|In-Person|4
54265|17|63|2|23|Call|5
68144|1818|50|4|29|Call|1
18078|1465|70|5|10|In-Person|2
608|84|51|2|40|Call|3
38146|827|60|3|6|In-Person|4
32355|1712|38|5|37|Chat|2
86174|317|74|5|41|Email|3
69996|1048|58|2|8|Chat|5
69304|1610|73|5|12|In-Person|2
66634|790|90|2|9|Email|2
50604|1521|76|5|48|Chat|1
97880|625|28|5|2|Chat|1
6983|1233|16|2|41|Email|4
48179|454|53|2|39|Chat|3
74728|1534|37|2|33|Email|4
8556|113|85|2|32|Email|5
59557|30|40|5|40|In-Person|5
54723|646|37|5|22|Call|2
82360|463|35|1|19|Email|3
20025|674|62|3|22|Call|1
96235|1433|25|2|29|Call|4
58299|1654|52|3|45|In-Person|2
39770|954|92|4|14|Chat|1
51755|216|7|2|35|In-Person|1
57094|1718|89|2|23|In-Person|4
3677|570|89|2|26|In-Person|5
84423|947|92|2|46|Chat|3
81736|1760|39|4|2|Chat|4
39121|947|50|3|14|Call|3
62230|634|91|2|47|In-Person|1
33950|638|65|1|30|Chat|5
56882|1402|34|4|18|Chat|5
18922|1805|58|2|18|Call|1
99517|1253|50|2|20|Call|2
40695|1307|15|4|17|Email|1
94320|1114|41|3|50|In-Person|1
73127|484|75|3|47|Call|3
74712|998|1|1|13|Email|3
20797|1290|43|4|46|Call|3
2093|1558|55|1|12|Email|5
1148|1558|79|1|30|Email|4
60625|1581|100|5|49|Chat|2
72828|101|60|4|9|Call|1
9380|1724|46|5|44|Email|2
28314|239|39|1|47|In-Person|5
7909|1290|52|3|3|In-Person|2
84935|1488|13|3|36|Email|1
17802|945|49|5|40|Chat|2
40489|661|70|1|42|In-Person|2
90355|148|65|3|30|Chat|2
65997|1806|26|3|20|In-Person|2
40239|1682|45|3|37|Call|4
69718|1120|90|1|32|Chat|4
18618|1318|92|3|38|In-Person|2
81895|152|44|5|15|Email|3
43559|1447|24|2|29|In-Person|3
18197|586|66|2|27|Call|3
36843|911|2|2|40|Call|5
95636|998|95|1|9|In-Person|1
48934|1458|96|1|4|In-Person|2
31682|1124|95|1|29|In-Person|3
76697|472|40|1|25|In-Person|1
44425|1280|79|5|41|In-Person|3
93863|1382|61|1|29|Email|1
62536|1671|48|2|36|Call|1
26051|1124|89|4|18|Call|1
85318|386|100|2|7|Email|3
28462|894|40|1|5|Call|2
68718|1364|1|3|13|Call|4
84080|579|36|4|6|Call|2
28911|625|49|1|41|In-Person|3
89267|921|54|4|40|Email|3
36321|205|74|2|26|In-Person|1
96579|1818|20|4|48|In-Person|5
15568|130|23|2|32|In-Person|2
39149|31|53|3|35|Chat|5
24072|1594|31|1|2|Chat|3
26963|1035|47|5|41|Call|3
64551|309|51|5|46|Call|4
61244|1554|70|3|38|Email|2
68592|1611|51|4|44|Email|2
54660|562|40|4|34|In-Person|2
14187|557|78|4|33|Email|4
66196|534|63|5|8|Call|3
39885|1533|55|5|3|In-Person|2
74123|1023|83|5|28|Call|3
712|539|26|5|6|In-Person|2
72508|643|29|5|26|Chat|5
99540|1240|50|5|5|Chat|2
65301|1583|60|2|40|Email|1
87739|1422|4|3|15|Chat|4
39875|1345|5|4|28|Chat|2
21466|1650|3|5|15|Email|4
6332|859|78|4|7|In-Person|1
39752|1030|68|2|39|Call|1
35803|1488|11|1|10|Email|5
87351|1603|10|3|50|In-Person|1
59050|1486|60|3|37|In-Person|2
94179|81|92|1|1|Chat|1
42445|216|81|4|14|Email|2
27155|1323|71|4|49|Email|4
27643|1394|72|2|41|Call|4
42757|1532|90|1|40|Call|4
39333|1529|74|3|4|Chat|2
22141|186|16|3|35|Chat|4
58205|1075|30|3|2|Email|3
97548|1701|41|4|9|Email|1
97764|380|92|4|33|Email|4
24693|699|3|2|16|Call|5
78737|1310|18|2|4|Call|5
33732|913|50|5|37|In-Person|2
58980|1578|71|1|40|Email|2
92553|903|48|5|24|In-Person|3
37481|221|65|4|5|Call|4
11997|1487|61|5|12|In-Person|2
9562|1580|29|1|9|In-Person|5
54424|533|10|4|19|In-Person|5
31539|531|35|1|13|Chat|4
90084|73|13|2|11|Email|5
7896|1735|2|2|24|In-Person|4
93940|907|48|1|43|In-Person|5
56732|215|22|5|13|Call|2
6585|203|29|5|48|Chat|5
53654|912|26|4|47|Email|5
55212|1822|53|2|16|In-Person|3
76373|96|34|2|41|In-Person|1
48280|979|21|2|28|Call|2
88134|872|27|1|12|In-Person|5
54513|1755|86|4|47|Chat|5
95813|753|6|3|3|Chat|1
70913|466|28|1|22|In-Person|3
75822|971|66|2|27|In-Person|5
36844|1219|35|5|37|In-Person|4
32212|8|12|1|24|In-Person|4
73771|1162|69|1|24|Call|4
83027|820|61|1|4|In-Person|2
90175|362|12|4|14|In-Person|5
61156|1215|13|4|29|In-Person|5
60042|725|28|5|2|Chat|3
55985|417|94|3|9|Email|4
92164|845|1|2|26|Call|1
78562|1014|70|3|11|Chat|3
51425|182|74|1|16|In-Person|3
16019|1665|10|4|24|Chat|2
30057|1137|72|2|8|Call|1
6334|1805|35|1|35|In-Person|2
90405|356|53|1|24|Chat|5
14851|482|11|2|30|Chat|3
43070|226|74|1|32|Email|1
2052|250|87|4|49|In-Person|3
73206|360|23|5|34|Chat|4
