investment_id|date_id|investment_type_id|account_id|location_id|currency_id|investment_amount|investment_return
47075|671|1|23|34|1|163755.42|-976.23
4541|1809|4|27|29|1|125245.61|-2781.35
80493|1810|2|82|5|2|861885.99|-3612.77
61329|1524|5|21|28|1|305953.8|516.7
70919|875|5|69|34|2|606623.26|-1291.47
76121|1019|5|27|36|2|191835.13|6536.31
9568|103|2|87|39|1|928237.5|1199.0
47856|512|4|9|42|3|772863.43|14873.78
83839|652|3|10|17|3|6101.1|1269.78
70820|442|2|82|32|1|994210.94|12787.27
73111|1306|3|43|41|3|723427.71|6837.37
95290|262|3|40|42|3|513680.92|-3962.27
68110|368|4|91|6|3|480533.51|3137.48
59167|711|2|51|14|1|64364.67|13287.08
45923|1092|4|38|42|2|106419.13|-1260.16
75768|281|4|63|4|3|483352.09|2265.53
77713|1813|5|94|1|2|733943.99|6409.57
24906|883|1|68|48|2|795717.3|3292.46
25213|736|2|47|44|1|842179.08|9065.4
40551|1528|4|8|49|3|928224.08|6399.01
83941|1350|5|95|24|3|81719.16|12919.0
23085|46|2|80|18|2|115111.78|4192.32
58027|460|4|57|31|1|529361.5|8702.3
96529|1616|1|32|17|3|631605.19|8070.7
43281|237|4|84|21|2|834085.93|691.55
82443|58|1|84|6|3|355016.38|2002.64
48827|361|1|84|49|1|270283.93|13797.47
66500|1158|4|61|33|1|958577.3|9039.96
91328|1226|4|77|25|2|574717.39|-324.65
24235|1607|2|17|37|2|981766.1|3487.44
46542|1692|5|32|18|3|180369.04|8331.97
66987|1608|5|28|38|3|660696.83|-4372.16
58236|321|5|92|8|2|885472.85|10160.26
45745|1797|3|48|40|2|879585.41|5042.11
32735|1303|4|34|33|3|581225.72|10320.97
31802|1587|1|71|12|1|779266.93|594.81
44349|74|4|35|47|2|889158.6|14056.93
63954|996|3|57|22|1|493465.32|14945.31
45381|1310|2|70|14|2|219541.91|9331.94
21869|1137|4|75|42|1|847646.05|-1527.13
10315|1310|4|27|11|1|90158.37|-82.19
83152|915|5|71|28|2|846532.7|11865.69
47222|332|1|33|10|3|683763.51|976.62
37329|1676|1|8|13|3|462246.64|6030.39
87501|610|4|23|37|3|265414.32|14397.02
77961|845|5|23|7|2|653672.54|-3435.44
14472|48|1|69|4|1|682148.86|13568.04
20296|82|3|63|39|1|643656.64|7325.28
3034|365|3|57|47|2|261713.21|5916.63
25415|1596|4|58|13|2|999614.84|11102.37
96369|437|2|82|45|3|766161.76|11194.83
94390|334|4|59|21|1|931666.71|-3376.07
93359|1134|1|5|25|3|565723.63|814.99
51979|875|2|38|37|2|37596.34|2206.3
58416|1184|1|5|7|2|782064.25|9973.18
52686|778|4|6|30|2|169591.01|6761.11
65444|663|4|30|35|2|170179.0|11610.09
68891|265|3|21|15|2|281314.82|1395.28
87849|262|4|52|10|2|23149.75|8854.13
37957|1279|4|28|28|2|240494.24|246.68
22809|1092|3|64|48|1|841899.07|12395.47
54741|1638|5|78|37|3|797813.44|14434.63
3508|1773|5|99|46|2|683555.86|-820.1
2423|1118|1|14|15|2|672331.17|7494.81
91376|549|4|31|19|1|835519.73|10149.69
71140|911|5|25|48|1|806359.27|-713.59
70142|1133|5|49|3|3|518848.52|14592.3
30745|873|5|14|19|3|374905.74|-3180.98
4203|1776|4|19|28|3|501954.79|11015.34
87028|1238|2|84|11|2|253903.3|-1581.77
90111|819|3|76|24|3|247958.21|9774.14
21085|1303|3|69|31|3|530329.5|2743.9
24645|1501|3|20|48|1|859313.03|3802.54
90809|334|3|22|50|1|327759.66|-678.44
98997|1112|2|11|11|3|845891.58|10481.18
97168|435|4|24|37|1|176334.56|-2644.23
11896|314|1|67|6|2|754069.3|5554.16
96206|1153|5|54|31|2|804288.61|4520.94
4839|1576|2|71|50|1|661908.99|1896.81
80503|313|5|65|26|1|260491.27|2530.62
3954|1231|2|28|33|3|449166.5|10066.84
13708|1111|2|87|15|1|167235.73|-2691.23
92118|376|2|56|25|1|604631.18|51.8
98689|986|5|39|13|3|552255.01|4227.5
71866|1299|3|22|34|2|107985.24|10810.06
38143|1772|5|6|32|1|483678.01|10297.64
15491|1474|2|71|8|1|683028.64|-65.0
2983|226|1|12|47|2|97907.95|-1391.15
20391|363|1|62|10|3|918788.41|-1017.16
33840|804|4|57|37|2|24124.22|4295.55
34063|144|3|31|34|2|486536.98|8861.87
41313|1259|4|29|38|1|407331.61|8552.34
11491|829|5|99|4|2|626280.65|6107.73
8982|163|2|67|25|2|308777.28|7212.92
70658|1548|1|12|49|1|896967.85|9951.74
12864|996|5|75|24|3|44462.5|11302.11
59249|916|2|2|11|2|903504.82|6758.09
68112|307|5|95|8|3|963647.51|10728.6
21076|791|2|37|44|2|140156.41|8038.03
9903|1224|5|70|50|2|821312.09|7779.13
18800|1298|1|63|47|3|550228.27|115.37
63271|887|4|93|9|3|633947.25|-3658.05
3711|1411|1|91|41|2|778355.16|8451.35
73898|321|2|43|8|1|264750.99|11662.83
10653|286|5|47|17|1|779679.77|13512.79
35029|1827|5|8|31|3|352758.52|9586.29
40590|1399|2|80|46|1|737241.42|7654.41
77672|323|1|54|29|1|894013.65|11277.33
13851|112|4|15|13|3|892900.15|6011.43
20890|686|4|78|4|3|921667.81|1755.76
4316|1497|2|82|35|2|901102.29|-4271.56
22120|1432|4|51|49|2|892367.82|3393.3
39077|344|1|62|21|1|387108.62|5873.79
67293|596|3|28|12|1|626377.82|633.86
85321|503|5|33|45|1|800369.54|7660.2
90020|1293|1|45|17|2|653753.13|-3329.65
59713|1177|5|71|34|2|335666.03|-2503.9
48257|179|4|34|35|1|720142.66|1937.54
97174|225|1|3|8|3|933765.56|2753.08
48388|1442|2|84|6|3|838515.13|-1009.97
35951|974|3|63|26|2|874366.51|10774.07
45746|658|1|37|31|1|605223.66|10185.15
49739|217|2|7|19|3|97339.13|-4918.59
9879|1563|2|100|14|3|283940.84|5024.33
57300|1358|5|28|49|3|123674.81|13892.39
79188|719|2|92|33|3|906493.83|11883.32
84463|31|2|93|46|2|42132.91|-3805.18
48474|514|5|28|15|2|45349.94|-1363.35
60083|1491|3|94|32|3|368967.61|14353.08
57195|744|2|35|33|3|194931.71|3070.52
8500|1045|5|82|10|3|214310.16|2278.38
61766|588|3|44|9|2|710508.32|12513.64
69764|481|2|33|31|2|545644.32|-2431.63
90758|1447|4|72|19|2|408367.4|10223.61
68884|759|3|22|33|3|969283.79|-3153.22
94190|1415|3|75|41|1|926133.25|-363.4
94265|983|1|66|31|2|519867.11|4182.74
66582|191|4|36|3|3|363267.73|-2648.73
21120|1274|4|67|7|1|650674.53|3407.82
8780|773|1|28|34|2|359488.28|1186.94
32205|278|5|39|45|2|667212.49|7722.3
74005|279|1|83|34|1|603894.53|6766.05
3234|1578|3|22|45|1|51249.76|-4420.63
82249|846|4|95|15|2|935421.91|8948.34
3255|1483|3|66|22|1|100496.0|401.4
59745|807|4|7|26|2|937976.15|11095.01
78229|1315|5|87|15|1|531843.33|-3889.59
79138|1220|5|73|35|2|579439.08|-3559.55
1954|1650|5|15|14|1|452277.33|14482.21
56861|1428|3|11|5|2|178725.05|13371.08
14066|1767|3|100|18|2|821919.5|-418.5
26343|948|3|29|40|2|695827.3|8821.17
35163|1479|2|76|20|1|148613.86|5108.13
35143|554|4|100|8|3|51761.08|-4663.85
41882|45|3|58|36|1|395896.93|460.81
26037|155|1|39|6|2|303498.04|10884.15
99285|273|1|77|32|1|234702.14|12841.54
45015|1244|3|26|50|1|950331.17|-4785.1
32447|1199|4|24|20|3|580044.1|11118.29
65015|718|2|33|18|2|838510.19|2442.95
88539|1447|5|85|17|1|959867.58|9545.26
31346|409|3|60|30|3|795804.26|-48.46
44496|1622|3|80|30|1|198867.19|8244.65
89869|1693|3|39|43|2|117201.43|-615.51
97621|745|2|45|20|2|435047.87|3434.81
89880|961|4|90|16|2|403381.82|13629.34
74331|1101|2|98|14|1|709189.91|11203.07
35520|1488|4|41|34|2|826662.09|10572.05
55845|1504|3|92|20|1|83790.57|2400.19
73843|1387|3|100|30|3|111629.21|8462.18
69083|1670|3|5|38|2|44816.39|-4515.73
90142|1813|3|24|16|3|940272.0|3876.78
56232|1401|3|89|18|3|200157.28|5209.49
36622|387|4|1|26|1|517222.5|5558.71
77822|171|3|28|13|1|213779.26|5811.21
38980|988|3|61|28|2|650454.73|6893.12
39672|641|5|66|21|2|968628.59|12502.61
19694|701|3|20|13|3|942783.68|6701.12
7629|291|3|15|19|3|381732.96|11168.14
20715|155|4|73|7|3|244426.15|3162.32
12367|893|1|31|31|2|534628.93|2118.23
42865|249|1|70|28|1|496542.66|-4605.95
3888|448|5|85|19|3|87977.37|-3826.05
62615|201|3|71|21|1|881272.38|5415.8
52922|1601|3|37|4|1|500079.79|7920.37
92927|335|3|28|27|3|730802.24|3642.0
78789|237|5|82|13|1|698855.09|7263.11
91406|551|1|13|33|3|172430.67|4243.27
16740|374|3|53|42|2|969997.13|7657.38
9669|461|4|93|29|1|627000.08|14885.14
91133|1169|2|77|37|1|106094.32|979.74
39919|1496|5|37|15|3|669517.91|3889.62
6408|358|1|34|20|1|833029.21|-4805.49
68877|704|5|99|38|2|959471.55|8835.4
50316|117|1|9|14|3|779929.1|7560.25
97770|1384|2|31|2|1|544874.02|8031.6
85967|441|5|83|26|2|406606.25|-3196.69
47987|1459|5|67|31|3|361460.76|865.69
23881|1595|5|3|25|2|296323.74|1900.45
37210|771|3|47|1|1|471720.92|422.05
36853|717|5|87|8|1|601164.52|8579.65
20680|567|5|26|50|2|863807.09|6881.34
87045|1756|3|86|49|1|232393.07|146.79
41019|337|4|15|7|2|471161.35|7140.55
54052|1769|4|72|16|3|896969.52|12361.07
14575|1538|1|49|37|2|640151.0|13819.89
76460|339|4|66|22|1|432362.61|13765.6
18222|242|4|90|3|3|590642.07|14937.91
96752|1675|1|30|37|3|484322.35|7323.37
89688|700|1|80|8|2|646456.87|2525.77
57825|1229|1|23|34|1|100956.18|6780.64
16841|1392|2|1|40|1|270798.11|-3313.87
34707|1823|3|90|30|3|192559.44|8420.95
21275|1563|4|80|21|1|708244.55|8221.21
4766|159|2|2|49|1|426031.21|1471.02
77064|839|5|18|16|1|701599.45|5954.71
94260|1745|5|28|50|2|303848.21|9256.76
22516|1321|3|78|28|3|181160.65|-4666.99
65993|928|1|40|7|1|896612.64|13439.72
94073|271|4|91|7|1|358104.92|9085.21
93647|1031|5|59|9|1|577045.51|10649.32
323|104|1|42|16|3|74707.51|13901.43
23141|1106|4|10|12|2|83551.08|758.41
58320|313|2|34|6|1|72915.37|-669.09
86830|1095|3|47|28|1|358652.36|-2162.07
5189|1023|2|53|33|1|850580.21|7606.03
14540|996|5|7|18|3|887068.34|10149.02
58505|1310|4|75|20|1|829188.22|6739.05
12296|1064|2|73|6|1|290300.48|159.26
9103|157|2|94|37|3|338337.01|5519.58
59335|1150|5|2|37|3|136683.73|-948.86
41460|217|1|64|17|2|691256.9|5909.61
20079|1167|1|80|11|3|330283.01|14287.65
67953|148|3|100|45|1|711211.68|-2533.56
57509|504|1|32|7|2|477460.49|12495.7
5061|1481|2|64|10|2|823168.18|7870.46
4066|411|3|64|12|2|698727.14|4447.09
24434|947|3|57|8|2|545219.32|-3445.82
93621|948|1|38|1|2|15714.86|7382.46
17524|1803|5|17|23|2|24208.07|-3229.03
69430|1737|2|93|27|1|853985.69|11358.2
95907|346|5|16|19|3|539639.05|13165.41
1600|527|4|88|45|2|814942.62|-4916.91
83153|829|5|54|32|1|214782.35|2717.03
91318|1787|4|32|28|3|24492.05|8138.38
64464|1684|2|64|44|3|519339.74|-292.98
97966|1803|2|47|3|1|74963.63|10843.36
79494|267|4|9|42|1|959298.28|-2096.18
31468|162|2|63|43|3|898297.85|-2543.23
51337|363|2|84|5|3|436356.53|7593.03
51172|429|1|86|13|2|929168.34|14688.13
69123|1344|4|32|38|1|768691.2|4459.1
73269|1116|3|10|6|1|73649.71|4971.06
45130|3|3|62|49|3|748993.73|13192.03
394|1044|5|63|48|3|11227.56|125.69
59895|1741|4|50|34|2|761744.66|2325.42
87939|781|4|76|42|2|968441.7|976.82
26893|454|2|85|35|3|563349.06|10116.05
78017|1793|5|74|38|3|778439.36|10169.64
18409|808|5|96|34|3|106750.77|5500.28
16905|576|3|15|6|2|337923.0|12336.75
91169|614|3|6|28|2|425266.73|37.15
717|949|2|31|3|2|434608.24|3931.34
65509|984|4|7|5|2|671697.8|4356.56
89196|1650|5|28|18|2|62027.91|2924.02
90480|184|1|39|36|3|81582.67|8709.98
18722|500|4|99|24|2|480863.72|7669.69
59365|310|1|34|17|3|104295.44|11039.03
17449|1583|2|43|21|3|354108.09|7531.98
80863|1716|2|5|23|3|827252.3|3828.18
88554|1697|3|38|18|2|263828.8|5755.67
86509|1380|3|49|14|1|400463.87|-4109.93
60617|869|2|65|42|2|473748.3|7195.93
97264|839|3|97|8|2|236446.71|6547.47
69779|1040|5|39|28|2|303213.63|9498.76
95111|541|2|76|13|3|948868.74|13315.38
67300|470|2|49|4|1|890695.6|-1538.08
32900|697|3|73|12|2|221456.35|-3200.12
99341|1793|5|16|32|2|373403.67|-1621.01
61934|131|4|9|17|2|730489.5|14145.79
65709|1806|4|84|35|1|78927.75|13092.8
23742|1551|3|83|12|1|416905.99|10317.87
35418|675|1|80|39|2|972046.71|-886.53
89243|490|3|61|44|2|791488.36|10763.06
80627|5|3|92|48|1|845209.15|-3052.68
16486|351|3|47|11|2|571642.05|3079.86
90872|1071|3|78|6|2|984555.13|-1054.43
46510|1203|1|90|20|3|914368.2|12526.87
33716|300|4|8|28|2|387573.69|667.05
64717|1092|4|10|46|2|604219.31|4880.94
63638|1460|4|96|18|3|439085.52|-4924.23
40258|269|2|100|30|1|449840.23|9825.37
37075|935|2|57|27|1|253751.2|-3538.27
71379|1195|2|9|42|2|810414.46|12321.4
60155|590|5|82|23|3|774072.98|6924.5
93881|1103|2|86|10|1|488071.92|9551.81
68710|1574|2|45|45|1|740493.29|3070.06
60304|82|5|75|50|1|145815.25|8622.4
28464|739|3|82|24|1|719803.01|12364.08
7082|1453|1|85|3|3|445058.2|9993.81
93903|82|1|10|15|3|664016.04|3640.35
49907|535|5|94|16|1|973993.43|13909.84
64942|1753|5|27|30|3|702926.96|3648.46
42403|1352|2|59|33|1|628284.33|-2055.45
57269|1331|5|18|20|3|902996.27|4223.13
61403|213|3|67|9|3|16034.11|11390.73
86292|965|5|1|39|3|314092.46|7078.79
6454|978|4|38|5|3|10328.04|9031.44
28628|1709|1|31|44|1|992324.88|5812.85
15689|195|2|96|33|3|876438.82|-2070.26
65906|1326|3|33|14|3|533554.24|-1247.32
46750|422|1|64|32|3|716547.38|11845.83
64231|110|4|80|47|2|535385.6|7017.65
98749|568|1|34|36|2|286466.49|13413.6
60358|398|1|2|30|2|373591.42|11741.37
50590|1179|5|28|18|3|678103.64|-3125.65
50888|1394|4|29|39|2|788964.75|-455.1
96381|37|2|94|30|2|69874.92|6286.96
53686|743|4|12|37|1|724706.42|5430.43
90015|1750|5|98|21|2|573393.66|-2745.24
23133|1803|1|92|11|1|920185.46|13740.88
40317|1216|2|48|47|2|729259.89|-3107.32
2258|1737|1|32|13|2|76086.18|-1153.27
42144|523|2|17|46|1|717170.35|2543.92
88833|576|1|82|26|3|879411.44|9606.58
89757|476|1|46|32|3|955470.88|-4527.11
9943|1759|1|28|40|2|99227.5|8944.18
27994|1742|1|40|33|1|718744.02|5605.59
90511|703|3|2|16|2|147115.4|4667.07
49680|815|1|13|17|2|917418.96|-54.77
14138|927|1|92|43|2|996102.32|1773.76
22857|86|5|43|16|3|989058.35|3102.88
97928|1356|4|53|36|1|87222.4|12505.93
71005|593|5|12|6|2|444539.02|13200.31
6092|200|1|52|25|3|939466.05|6255.3
3152|1343|3|10|7|2|228196.26|8865.83
53104|106|2|24|26|1|325702.62|935.02
40068|97|5|11|15|3|415762.19|13607.84
56712|16|1|41|28|3|777756.23|7736.21
85364|524|1|2|28|3|513709.16|-3573.31
58239|1480|2|99|37|3|27556.56|5702.07
30277|78|4|30|39|2|924726.98|6151.85
15442|719|3|89|26|1|567030.51|-4675.51
70245|737|5|50|18|2|541957.98|2765.06
15772|376|2|14|50|3|156232.32|4575.84
27438|16|3|25|27|2|155882.18|283.4
39746|493|3|41|35|2|6543.55|901.61
59589|1601|3|88|15|2|271014.23|2233.31
58293|1171|2|21|30|1|794809.15|6510.27
19309|463|1|63|22|3|549435.5|4759.31
6889|1052|1|41|36|2|73248.27|5331.05
44461|1474|4|45|11|1|576612.44|5667.45
67697|588|2|59|36|2|882989.26|14598.11
62362|582|1|81|29|1|536123.05|1404.45
23129|1702|1|19|46|2|43678.2|3907.14
719|288|3|97|48|1|903690.6|7860.71
71864|1527|2|97|47|2|211822.49|1345.85
87736|1253|3|6|19|2|735058.12|228.24
6668|42|4|42|40|3|924440.32|-2340.73
93861|1074|5|84|3|1|145192.38|-1484.47
1965|269|5|49|4|3|311068.36|4709.09
22097|594|2|60|29|2|20988.99|11158.72
45535|1225|3|40|19|3|720050.86|4838.43
63496|1656|3|30|9|3|232558.14|-265.58
76902|1668|1|45|6|1|704939.16|2442.79
5208|1566|2|26|49|3|659026.49|4145.09
99857|509|1|9|32|2|63665.94|-743.47
45997|1042|1|10|49|3|240210.0|11090.98
7297|747|3|57|17|3|488556.84|5809.35
2190|661|1|55|48|1|895212.63|1537.32
19530|1229|4|46|48|2|180169.77|14844.81
82379|647|2|20|15|2|900131.42|11551.92
36559|908|5|92|20|1|635021.11|4074.02
28710|362|1|9|43|2|634842.91|3631.13
5084|888|1|43|15|1|358228.25|12272.91
67035|1350|2|77|46|1|183484.25|-2139.47
42422|1618|3|97|45|1|297207.08|9315.62
17669|404|2|11|35|3|486130.07|8886.87
22536|738|3|76|20|1|691800.94|4450.52
55027|463|4|83|3|1|557427.47|-1511.94
80851|591|3|42|42|3|284808.41|10237.6
86522|1770|3|42|16|2|801463.6|3865.56
29652|1226|2|49|50|2|121748.01|2728.28
49573|800|1|9|15|2|254071.85|3543.93
79597|743|2|87|4|1|312819.1|4864.47
46334|1082|5|97|44|2|310976.34|487.92
75818|682|2|34|46|2|572020.52|12344.45
57566|599|4|5|25|3|395083.68|13422.24
40506|808|2|49|40|1|706697.2|10505.01
54709|1668|1|64|28|1|810291.15|-3519.14
61868|1061|4|43|10|3|750312.71|6239.27
46859|1573|5|4|15|3|465992.62|-4765.98
5204|864|5|42|1|2|871231.68|-4957.27
75518|137|3|35|28|1|762067.96|5889.28
21386|1183|3|15|41|1|97906.68|14817.42
75555|1188|3|62|14|2|411683.84|14031.34
83972|1747|5|15|17|1|192397.99|-4058.23
78306|1000|3|87|38|2|196679.62|3732.03
98777|542|4|93|5|1|814622.03|8502.51
44271|1661|2|96|40|2|440129.03|13615.02
58787|1167|4|85|3|2|970396.68|6187.99
18424|296|2|93|8|2|757954.47|494.69
443|1652|3|80|23|2|701710.34|2342.43
39306|197|4|33|40|2|378262.19|3055.67
39219|1801|4|15|41|2|664547.0|6280.79
40447|315|3|78|36|3|260523.83|-4211.26
58937|1002|3|74|2|1|444579.79|13072.11
25645|1419|5|63|44|1|867702.14|12527.21
58445|214|3|95|7|2|11782.62|5722.66
81834|1384|2|52|11|1|493513.25|-2984.4
34671|1650|5|16|23|2|116929.34|10539.68
39266|18|2|89|8|3|433415.89|9460.98
72159|309|4|85|21|3|180614.1|6961.42
3095|347|5|43|35|1|280084.34|6246.27
71208|1116|3|31|49|2|155151.86|8534.71
41722|962|1|57|11|3|85533.57|11470.11
45661|1053|1|57|6|1|774050.36|-4266.42
2166|133|4|59|49|1|154520.93|4245.92
49247|1772|3|29|50|2|660185.14|10673.14
45844|1215|5|1|28|2|172381.47|1984.5
40656|960|4|61|48|2|694548.43|9939.54
88187|1766|3|1|29|2|47311.03|4581.42
77312|16|5|82|26|2|722433.41|7148.35
27550|434|3|22|28|3|890010.46|-983.5
22780|96|5|17|2|1|521824.03|-1009.86
73692|1795|5|14|33|2|724528.14|13929.99
90162|439|2|94|33|3|896326.29|-1609.68
42050|88|2|97|21|2|367186.7|-1562.88
47239|280|3|77|49|3|914218.3|2454.7
30569|173|4|14|46|1|574080.53|6094.79
96297|1267|1|34|15|3|430146.29|3510.65
89279|1397|2|65|7|2|43291.56|-1093.97
3406|1357|3|99|30|3|632349.63|7631.31
2846|1263|3|4|42|1|951196.01|3426.3
83979|1380|3|35|12|1|313224.21|-3292.86
27198|1032|2|38|46|1|850889.24|9432.41
61765|48|4|27|19|3|195664.01|1621.59
46459|1173|1|85|36|1|174796.9|12424.52
61493|624|2|72|16|1|840475.14|3867.99
76851|933|2|23|13|1|798269.37|11266.96
54269|1292|3|68|37|3|646552.54|12393.83
93311|459|2|4|27|2|405220.33|4653.01
99439|1035|5|30|7|3|845164.23|1615.65
35464|219|3|93|22|3|480725.53|7150.16
82136|1790|5|79|7|3|74508.23|7556.81
85450|830|2|7|17|1|107096.22|8828.16
84678|886|3|72|46|1|634391.9|3489.13
15643|1781|4|65|41|1|282827.7|-4270.21
79611|1343|1|53|32|1|465526.47|1817.79
11354|532|2|72|40|3|597373.27|13497.53
57977|289|4|11|36|1|670490.67|10951.15
8476|1309|5|18|7|1|776798.53|209.14
51062|527|3|68|15|1|978614.13|-3904.37
16790|676|1|73|40|2|663028.62|8514.25
57908|1631|5|100|27|2|738883.26|2661.12
56465|472|5|61|50|2|267187.71|13443.06
13887|750|2|79|45|1|568118.45|9938.63
450|897|4|39|24|3|673717.62|-2188.32
88239|601|2|8|19|1|962015.47|-2723.92
28780|1763|5|94|49|2|337921.07|12792.02
51756|813|4|96|43|3|716373.01|-779.69
15332|405|1|58|15|2|620832.84|9013.69
35221|599|5|92|36|2|452480.03|-384.83
16685|272|1|87|13|3|224460.01|10001.03
18901|312|1|69|17|2|206828.86|-1780.39
93465|894|4|95|32|3|562958.52|4546.52
21189|678|5|77|16|2|720213.87|1521.91
74528|1478|1|13|25|3|521327.41|13242.28
80229|1803|5|8|40|2|148925.61|-4392.92
71063|1303|1|11|50|1|26166.79|-1807.01
59663|635|5|91|21|1|308640.84|8670.23
95344|83|2|59|48|2|250024.57|2766.27
69912|1231|4|86|16|2|225506.51|11023.2
76676|838|5|61|24|2|329152.54|6291.37
22506|989|3|63|41|2|14676.34|11299.37
64755|620|4|36|15|2|277180.14|-1100.97
53888|1413|1|51|10|2|369452.08|-603.91
16556|691|3|86|6|1|404018.06|75.8
63862|957|5|33|24|3|29526.26|13752.9
29533|888|1|98|43|2|451049.16|853.47
38397|564|1|5|50|2|424441.54|8598.41
20215|1444|4|35|17|3|193886.75|10098.46
66527|818|3|73|31|2|754038.84|-3451.44
39253|1105|3|4|32|2|665922.63|8163.31
83229|824|1|27|37|3|156535.6|-322.69
67234|1752|3|75|48|3|919272.68|1137.62
78012|608|1|21|29|1|474831.2|13579.4
5616|763|4|99|18|1|437082.41|1574.08
96004|1246|1|22|35|2|494337.57|12814.02
85074|1072|2|54|36|3|39047.5|1809.96
73131|1796|5|65|30|2|53958.01|174.07
52804|1768|1|4|25|1|865677.8|-1181.79
65266|1419|4|84|11|1|359141.37|4597.48
3678|921|5|38|38|3|195296.39|7772.07
11550|1121|3|67|38|3|73749.63|6377.88
69608|1665|3|92|43|2|535632.41|6391.91
71973|91|1|62|15|3|255267.11|3517.8
64777|1498|4|41|24|2|304324.53|-405.84
99276|433|1|89|3|3|200098.48|1400.65
61839|1058|5|65|13|1|881863.46|14280.14
98590|911|4|51|2|3|17094.85|10468.88
85313|579|5|81|18|1|901401.43|1892.86
9253|1163|3|61|47|2|335146.9|5357.47
26489|1057|3|12|27|2|375569.46|-905.83
86462|440|5|71|44|3|332868.15|-1806.56
68977|1089|3|56|35|3|335742.98|4109.18
25149|159|1|80|47|1|687431.98|2916.6
27669|987|2|29|44|2|579705.71|3983.13
74969|1173|4|45|9|2|643240.13|1341.16
87540|131|1|65|3|1|919135.4|3717.15
8331|137|3|24|8|1|360958.57|-301.46
47009|1634|2|32|48|1|550354.34|4747.52
22665|352|1|43|17|3|571281.74|808.69
10085|199|2|76|18|3|26107.34|3420.07
6720|443|1|46|35|3|967367.45|8068.06
29032|492|2|75|33|1|117515.39|9083.32
68885|785|2|60|18|3|497684.23|-1703.26
92975|293|4|4|2|3|126403.84|12279.64
96686|1002|2|13|21|1|729181.19|10632.22
10012|1604|1|33|42|2|943612.83|587.45
64684|1072|2|24|31|3|859004.21|-4895.52
25694|414|1|22|33|2|951493.45|2756.65
70221|1695|5|42|40|2|195519.61|11985.33
75559|1501|3|43|24|1|809326.31|1958.54
4804|123|5|90|50|1|541078.28|7649.85
96650|977|5|79|21|2|320077.66|-2998.75
35834|878|5|41|40|1|96301.94|-2934.85
60456|1437|1|90|21|2|415507.67|1723.78
58802|1656|1|94|14|3|406591.36|8123.88
89962|719|5|37|48|1|933927.84|14295.78
62301|1558|3|51|8|3|249305.97|6420.03
47692|1747|4|51|3|2|895990.83|8088.72
58195|412|3|85|4|3|901416.83|7177.8
36110|499|1|29|35|2|421339.29|11315.4
6704|152|1|4|22|2|306101.41|9503.47
89271|1795|1|2|2|3|934585.22|14225.7
50719|1370|2|6|36|3|13150.34|12532.56
88668|1356|5|18|19|2|293647.12|111.12
21805|1245|5|54|6|3|713194.55|5957.19
2255|1236|4|53|50|2|421221.56|10910.35
73585|1022|2|78|41|2|660154.45|7370.3
9170|389|1|30|29|3|856049.01|3227.37
45880|817|5|48|7|2|424882.56|-369.13
17582|753|2|20|17|2|683139.8|14383.18
546|903|3|51|31|2|111338.81|-4353.26
27454|1403|3|4|40|3|501973.98|6488.28
63576|802|3|61|45|2|733241.68|-2185.3
84984|1386|1|65|15|3|755333.39|-4254.51
21831|40|2|51|33|2|983887.38|-587.86
31602|1717|1|52|9|1|242634.39|5414.02
32632|1492|2|44|46|3|954138.98|11235.77
72309|876|4|86|16|1|690601.54|4984.14
68927|518|3|57|21|1|960875.56|11576.81
25018|1658|3|25|25|3|629425.81|-900.11
77752|196|5|36|24|2|64032.81|2393.75
96470|71|4|44|22|2|703630.5|10385.76
74952|749|2|62|35|2|803106.94|1376.08
56107|271|4|92|10|2|784365.66|-2521.78
94810|1552|4|14|38|3|453603.91|8359.01
99690|1536|3|84|43|3|316541.29|21.98
25955|1818|4|4|48|1|312686.57|12297.45
6299|492|4|66|30|3|990538.23|11967.76
22492|1415|3|76|25|2|943266.39|3982.98
37437|265|4|34|40|1|510137.07|14586.54
5823|370|5|20|1|2|486917.06|14362.74
32079|1773|2|34|2|1|925879.53|496.75
52177|1617|4|13|14|1|10435.89|3056.69
87511|23|2|2|20|2|483856.68|427.8
95171|402|4|67|12|1|463202.76|1429.98
78243|1549|5|82|21|1|803294.66|7865.11
44572|752|2|24|49|1|802299.23|3331.99
81459|1704|4|32|28|2|963333.87|-1698.52
3051|1261|2|48|2|3|86908.46|187.36
55906|681|2|74|21|2|233823.14|3873.24
49611|570|4|79|42|1|653658.26|-1003.93
9143|469|3|85|13|3|501689.47|-4125.19
36572|1741|4|71|44|3|482350.16|13839.69
85524|1088|4|92|44|3|115203.67|7075.59
72365|645|5|11|13|3|419600.04|10077.68
14010|709|5|42|5|1|84105.64|14721.35
21937|527|1|3|26|2|748906.61|3944.7
20279|657|4|40|27|3|412631.21|-4091.4
10625|975|5|63|19|2|354632.35|4819.77
42476|467|5|38|1|2|787945.32|8017.47
99607|1158|3|42|3|2|537230.31|8161.22
50294|1093|2|40|7|3|852664.63|2930.29
16068|144|2|93|22|3|752099.16|2416.13
85391|697|4|42|48|3|921800.3|-1040.6
99316|721|3|97|48|1|860250.07|-378.15
86156|785|4|73|13|1|955720.19|-158.19
73914|719|2|2|14|3|496448.46|14476.94
20783|728|4|43|30|2|100542.5|8981.28
62064|1816|2|92|42|3|467684.47|6616.85
