balance_id|date_id|account_id|currency_id|opening_balance|closing_balance|average_balance
18987|640|56|1|634278.01|31863.83|112537.05
43961|1092|99|2|792786.02|574665.68|840242.42
93941|1388|88|1|110020.51|828517.56|152600.61
93786|445|32|2|358554.49|801238.73|272948.955
89575|790|81|3|302253.25|261978.71|273858.125
34674|1193|86|2|583238.58|543931.49|609486.23
23180|530|42|2|899944.89|251487.74|581968.96
93447|1169|51|3|901818.12|490007.32|315147.11
14163|980|23|3|871983.9|21329.63|530545.99
61587|1555|54|1|787928.63|19973.3|131180.86
41346|518|78|3|226057.27|908889.83|840522.33
5993|250|13|1|758548.99|584743.08|539647.305
94538|1470|52|2|820929.85|466449.51|249233.235
17939|1280|35|1|988730.85|531476.13|592444.675
6073|409|47|3|498061.01|377803.38|280954.28
51917|1561|30|3|711934.22|568772.25|425544.745
41773|935|62|3|639287.23|839490.72|557348.555
38645|320|36|3|308171.79|479900.37|461116.74
654|138|79|3|463749.39|36063.66|568289.43
36370|1805|46|1|692577.35|622100.16|494551.395
87730|880|52|1|239748.98|206631.12|151224.96
53745|701|26|3|12777.38|907064.67|296753.405
29858|1701|31|3|972937.57|98166.55|820002.23
85927|814|4|2|902436.67|583235.91|126422.56
678|887|31|2|806991.08|643087.04|595794.44
17950|1055|12|2|5486.62|295529.31|415509.605
74299|51|51|1|755938.78|371728.61|558337.31
24195|129|44|3|722067.93|975556.33|336247.53
97412|1529|1|3|562202.88|693178.82|160063.02
22812|552|74|1|429196.94|968360.06|68068.065
77545|1781|60|3|324935.25|915466.18|514938.515
2132|564|43|3|778090.58|26922.21|513216.615
6692|406|84|3|809217.5|874243.24|436277.925
28847|784|28|1|563192.28|263333.54|100635.675
23244|181|32|2|742566.92|503828.31|368253.26
19214|302|4|1|779393.97|128536.78|619880.97
65586|1722|57|3|960043.22|474905.24|366195.16
70322|1086|100|3|506034.97|986008.57|351904.665
1844|955|29|2|750194.17|706280.93|457143.85
68117|636|58|2|702751.59|824850.34|493692.28
72382|1817|69|2|905398.05|971802.84|487233.075
34486|676|1|3|720933.63|29193.91|762785.175
9476|579|50|1|475092.01|167536.34|253821.38
2822|489|3|3|958064.82|835890.75|826387.325
2184|589|87|2|560686.92|95646.14|653162.335
64240|665|74|1|160540.15|288445.82|255076.295
62387|1267|88|1|856695.97|775905.18|534544.685
15673|1790|73|1|704987.76|538193.73|599712.295
61919|1705|90|2|921293.63|350683.69|384494.23
72554|70|17|3|128236.51|586180.52|579919.725
24074|1254|93|3|337580.55|963042.66|787700.08
12760|1722|54|3|573288.62|497850.0|535814.86
21672|488|55|1|885826.04|471976.08|347855.575
55729|683|9|3|434962.32|850296.04|569489.875
8312|727|66|3|59189.93|438660.3|397677.79
32204|1806|48|1|911512.2|912148.49|875150.495
18138|407|6|1|477201.65|314458.09|504120.1
2410|1080|90|2|671289.28|934199.43|164152.27
74508|496|61|1|171383.74|693191.01|534972.345
89441|549|41|2|646463.1|805357.41|159647.185
52240|226|85|3|743288.95|406168.11|316630.345
57216|192|46|1|580365.71|15868.1|534324.27
4516|364|93|2|555115.68|456359.43|528533.03
68180|1196|99|3|801316.91|706875.26|434107.76
94810|854|42|1|136704.98|727927.47|716349.76
71617|1093|34|1|984786.46|174247.16|455721.065
69128|729|48|1|10033.91|446572.17|532977.0
81452|515|19|1|252077.38|279554.96|226015.055
58437|1481|3|2|827704.61|676936.17|590646.45
93515|1181|97|1|837574.63|753854.13|249829.78
95759|1343|14|2|297391.25|269511.24|202293.575
52373|940|36|2|172122.61|423026.83|737766.7
53303|734|49|3|848882.74|165950.96|328950.365
59541|453|6|2|581276.57|235846.55|532050.74
79293|1027|31|2|151826.41|706158.2|570297.04
89428|392|74|2|230117.38|32737.98|460203.84
99193|478|58|1|985804.55|728040.05|686084.04
62861|626|99|2|808872.98|733647.37|467534.655
73971|1040|20|1|166977.02|94426.58|680711.025
30650|1529|45|2|459154.05|717470.75|636321.36
83341|1551|40|3|386825.42|190174.22|478879.26
58403|856|64|2|469225.22|342404.37|167983.99
58975|294|41|1|836420.41|539028.52|802170.4
48004|857|8|1|267301.88|916574.28|616163.865
92207|803|45|3|836372.57|792277.81|757926.825
6957|1412|38|3|487781.58|309393.95|270539.585
58712|115|37|3|871435.1|434255.66|523450.095
71191|1249|81|3|294473.64|774909.07|761591.285
67242|1439|52|3|837452.18|606892.49|802480.95
66844|555|80|3|564257.77|836695.47|530338.775
58571|1140|9|1|337031.8|797125.65|263003.04
68590|528|18|3|773727.68|468980.94|593624.29
49308|1396|64|2|179765.54|498725.89|179241.07
56599|1749|89|2|1199.56|570554.36|189805.135
52192|563|1|2|40134.66|470497.78|411334.91
85449|1117|62|3|128489.59|305947.59|733212.83
39895|612|99|1|431035.19|153831.94|573863.775
98821|162|64|2|490927.64|760037.14|328414.73
47982|912|97|1|556703.13|749010.61|759825.115
33411|1317|19|2|824971.02|458526.65|178841.47
49244|1312|85|3|92509.79|142556.18|735803.835
93316|856|42|1|953805.25|348189.04|517983.745
64942|803|42|2|111908.84|216052.99|351561.435
21333|1452|20|1|445178.48|17501.71|777289.405
31746|968|12|1|414755.93|215801.13|249569.9
55980|85|83|3|90286.2|831698.82|293375.88
49642|494|83|2|850326.96|817672.09|469856.5
6990|775|35|2|454108.92|69615.0|435741.41
28989|246|8|3|969658.97|810584.62|450362.14
29169|573|50|2|115800.36|644948.74|766788.675
18408|88|17|2|438961.02|674303.48|63712.21
74419|1222|86|1|433684.22|54920.72|46054.085
59295|34|79|3|724602.33|377672.17|537651.23
70968|1636|41|1|222031.27|834334.39|601087.085
70777|1474|89|1|103548.61|605759.4|494017.795
85662|272|48|3|268421.6|990482.83|160824.135
76517|1454|40|2|668019.07|60214.68|543546.825
56493|601|49|2|296375.37|541146.21|728818.71
73061|160|4|3|846195.24|282447.49|362148.67
6853|723|29|1|33595.22|348445.77|505622.955
86580|376|56|3|945171.0|171084.83|421286.16
78712|24|12|1|891875.28|480551.53|596137.53
29757|848|46|1|383648.08|318443.71|140605.665
11411|733|71|1|839561.53|741030.79|107462.19
81858|79|19|3|143297.66|67930.01|737599.25
13260|1160|23|3|828750.69|581004.99|165979.71
26049|1472|82|2|517644.85|578062.6|425606.99
87186|1396|62|3|311133.97|129428.12|289972.745
45933|343|90|3|510264.76|976637.78|802197.405
72681|560|13|2|234783.31|874286.42|530500.73
5267|72|37|2|82049.15|133665.44|515144.205
84230|586|59|2|278032.04|199619.26|818338.32
50458|1699|71|1|704213.11|498958.68|616850.185
14788|313|48|1|527174.46|808960.64|644013.8
88870|1158|14|3|580127.53|949997.21|509577.49
81554|7|28|1|931311.11|869996.87|478522.155
65363|342|37|3|884149.41|897079.45|148219.855
76864|176|18|3|92690.65|350383.82|438268.56
5768|1086|41|2|977995.3|674316.35|649345.465
37762|1688|40|1|67650.92|64176.09|302253.585
89468|320|25|3|605545.18|22019.11|201963.935
74523|560|41|1|114234.2|88170.59|248862.705
84656|488|79|2|648258.43|116608.84|360195.5
35248|270|18|3|987144.84|367584.73|616886.475
61527|1824|47|2|321494.46|771890.71|876875.585
23778|1648|9|1|270832.7|195779.83|213910.95
88635|1632|28|2|690165.45|924264.96|877789.055
79358|1766|8|2|544376.95|502481.74|255057.165
83462|1572|19|1|911404.73|234443.6|511878.895
85914|1466|31|1|363367.67|730928.05|585964.285
89628|114|58|3|260456.92|43530.06|347150.53
42744|83|97|1|643486.81|810933.67|726293.41
450|1627|51|1|342565.42|663713.98|168754.12
36526|1018|57|2|152047.31|60948.5|799862.445
44939|269|35|3|677400.73|746604.54|405090.5
6969|1734|63|2|637711.72|101253.33|824493.89
35412|692|63|3|239057.69|117581.77|215763.785
27298|141|63|1|350441.83|844507.55|596714.925
13035|1489|34|2|840373.3|861237.06|701224.865
37350|923|4|3|315072.65|48648.4|597553.11
37484|1270|52|3|674934.18|591002.63|585053.595
7125|206|19|2|445990.96|88853.34|184972.725
90025|1359|61|1|246624.35|768426.9|361813.735
37965|1606|7|1|579331.58|564452.68|569905.675
13277|334|60|1|614142.25|103490.17|453375.41
13040|816|28|1|304107.17|194220.41|263248.265
93034|1330|81|3|897832.11|891788.6|724508.355
35487|1216|49|2|486239.45|701693.62|666769.435
1495|1000|67|2|109416.05|877659.87|273961.755
90928|565|41|3|612350.43|918851.6|210643.7
87808|1147|34|1|737676.47|310324.91|922182.525
41883|154|7|1|973758.6|2264.05|384631.12
6191|329|81|1|895262.04|155255.74|739633.785
75463|675|70|1|549335.44|114447.91|596041.065
92236|585|29|2|746844.12|976387.38|413883.52
62897|701|44|1|403814.2|928799.17|342146.48
72056|974|65|1|401630.79|893709.92|577365.55
80434|312|2|1|517602.08|8763.07|459825.36
32412|69|46|1|67553.4|873476.15|672998.635
71498|718|71|2|67345.04|534068.49|264470.025
263|1435|23|1|248797.04|579407.17|750834.325
77273|1563|11|2|202863.51|481324.41|368963.69
65812|697|21|3|172792.62|965887.62|399021.82
95388|93|14|1|560060.92|48363.28|774694.67
32329|1658|60|3|699832.39|803658.59|649516.555
78012|1088|47|2|855423.03|28733.51|823656.1
34035|417|63|3|406503.07|885181.37|787385.55
55210|634|11|3|129035.47|894365.18|383119.17
69874|828|60|3|483200.59|64928.89|68508.08
13779|1562|10|1|931609.17|717590.23|347820.275
24390|1557|82|2|519109.21|604957.18|445516.4
71676|585|42|1|910361.79|765678.24|728150.005
30244|627|99|2|648017.63|854644.39|616912.485
19038|1717|35|2|598354.0|192423.42|387849.845
88173|345|93|1|565386.34|549165.89|555448.56
16990|1670|9|3|293855.28|258694.98|338425.85
69910|844|1|2|180036.01|22369.43|262247.775
54767|1080|97|2|231668.94|522828.32|433467.48
49914|11|28|3|186394.53|81683.26|668592.23
52934|848|45|2|481260.65|329823.46|650263.61
6621|1361|60|3|283759.69|551247.84|468628.185
95766|1087|79|1|20248.45|256948.5|733684.855
15701|1699|15|3|602044.18|52333.71|165702.67
52138|249|6|1|460752.18|518094.1|178412.175
70911|834|81|1|465247.8|134193.42|377829.65
56641|807|59|1|613243.49|202207.85|204932.945
14595|1018|44|3|393832.9|689698.93|604001.54
88268|814|17|1|389856.88|338476.73|453416.765
96322|975|22|3|275237.51|992305.11|461880.125
88630|57|54|1|47268.98|554645.74|662398.87
69897|189|11|2|240083.86|549221.61|536361.06
12322|498|28|2|499936.55|576013.35|474382.495
62302|1487|17|1|493169.83|878657.81|579615.72
77040|1729|41|3|719555.96|179292.0|546425.025
82246|626|20|3|610045.61|835222.8|875228.92
2970|991|10|1|977598.17|962895.27|676733.905
80910|351|97|1|190345.04|368155.5|756767.49
30041|1075|100|3|479547.06|877643.59|516864.355
47991|1541|22|1|503577.72|840750.32|492666.245
68884|377|91|3|630683.03|292795.59|586180.69
87357|7|2|2|978193.05|415585.06|899082.225
40834|780|41|3|227144.63|439906.62|897543.715
61835|544|51|3|16502.65|180681.64|692113.805
78878|1772|34|3|390110.5|610297.39|909932.44
7940|726|36|1|803280.54|552198.01|523338.52
1964|718|23|2|768369.87|947986.68|528404.525
23743|400|42|1|625677.55|312219.73|724806.86
54669|1780|51|2|366277.85|377547.25|766106.935
94829|1638|11|1|375398.77|604881.49|581663.255
24372|278|71|1|306259.73|106657.51|714838.035
63356|1790|97|2|423599.86|747307.26|564977.37
20013|747|56|3|336133.87|127596.13|803922.76
12892|1225|80|2|597101.86|255938.05|479180.795
20417|1382|16|1|663389.99|460406.84|744176.825
90634|1693|71|2|870859.11|543171.91|556556.35
7475|1|91|3|901729.24|804158.94|681908.18
95323|174|12|1|831999.5|723938.69|176371.55
38445|541|45|3|182060.29|543994.45|387312.68
83148|391|12|2|543795.79|671947.15|337423.39
92375|70|21|1|511776.89|143943.14|931030.755
23047|1313|37|1|336262.11|110251.7|594420.125
40430|531|63|2|868479.72|470497.72|506874.99
99827|466|80|1|795127.47|93435.48|604985.82
11983|464|10|3|646690.83|516871.93|86144.1
71357|230|55|3|582039.29|250204.87|549310.545
45915|104|82|3|727637.38|993436.06|477454.24
71038|951|54|1|436062.68|191098.19|570984.885
13223|1546|22|2|807664.9|751423.65|391149.67
51201|1355|88|1|143897.23|690323.61|515538.26
12448|542|47|2|682.78|944483.13|443784.535
48391|654|16|3|823448.93|687631.37|191341.425
45334|987|15|1|744311.34|717258.13|740022.49
91999|275|91|3|653979.78|9826.17|642826.56
46372|1335|20|1|280921.73|136272.22|719848.305
73286|581|44|1|843558.25|2008.13|201419.2
99024|481|59|1|301494.4|224159.58|651422.06
64329|555|34|2|685882.74|117853.47|523073.76
44715|1360|30|3|905338.72|203568.02|208116.58
68169|1652|48|2|36924.53|823085.54|782459.045
99377|584|27|1|916009.73|861127.08|259440.285
64441|1297|80|2|795318.9|775881.98|522922.075
39561|395|36|2|94093.53|498436.17|378234.72
57270|1518|94|3|124292.29|141441.11|409080.36
46899|2|71|1|646954.58|600001.67|292098.92
10746|70|90|2|585790.43|965167.36|260699.905
32443|325|56|1|381583.4|665286.86|549951.005
17709|520|15|2|578208.51|733221.27|537809.1
53004|848|51|2|94937.03|486345.65|857284.54
69967|1174|23|2|47553.43|931258.08|571946.11
85155|1431|67|3|573320.91|533688.11|306239.755
13649|268|78|1|506585.66|907949.95|524633.93
50347|625|48|3|610411.6|512980.31|762842.78
12099|1131|24|3|820682.05|690081.25|447844.635
49337|269|71|2|326651.95|678861.28|67320.61
73091|1416|54|1|195093.71|462241.1|526078.88
53574|185|24|3|107460.94|149377.8|725378.39
50114|1618|98|3|635223.38|905828.26|603853.805
75961|718|65|2|544647.23|984786.89|724024.96
83659|1682|45|1|590550.16|869597.45|517796.45
24799|898|21|2|29368.63|320522.57|425359.38
76364|380|54|3|263918.25|269562.85|282435.32
97005|90|19|1|508151.38|421172.38|690583.615
13683|1232|60|2|515925.2|863289.29|639956.415
4841|1044|75|2|865391.26|569367.76|578440.62
38718|28|9|1|563945.04|175300.47|675172.205
90882|766|81|2|209989.91|558239.03|545154.79
62222|1188|54|1|62103.61|400606.85|378274.27
19656|567|29|2|385460.09|433729.89|608298.295
89860|1067|7|3|251693.79|139448.73|763997.29
65355|463|58|2|921586.3|233450.33|405235.78
49647|1574|25|1|630668.59|434444.95|655711.51
35026|541|97|1|787384.87|717696.05|603375.485
30263|49|9|2|522198.06|965686.52|502139.32
22692|1427|92|3|274080.84|873384.87|873988.76
97310|823|79|2|876051.19|658187.75|483393.515
7915|1207|61|2|550065.04|333633.87|654022.15
6409|837|87|2|626648.61|44910.65|747298.795
19912|1311|96|3|289101.31|285473.99|427271.27
15089|578|83|3|414925.93|487366.5|564242.57
41132|148|55|2|920235.12|285699.86|498663.135
75600|1108|67|3|641754.32|564518.6|407397.925
37688|1524|12|3|322622.17|747246.61|556812.07
6848|619|26|1|491975.36|177371.96|393136.63
20899|1701|89|3|76643.92|368119.05|582316.405
29023|591|70|3|467601.15|666834.76|568357.165
26750|1500|67|2|994390.13|199057.98|205472.715
8654|1331|96|2|785304.48|450417.95|448135.72
26128|1081|47|1|962274.26|222088.77|500795.515
17943|620|41|1|186299.54|795248.18|314641.865
64172|1257|76|3|988366.23|99603.1|405601.885
6035|563|85|2|736239.1|390794.5|883813.285
48353|1310|13|2|880162.16|29635.37|485168.025
3543|88|38|2|700420.35|36076.41|619633.485
85582|1344|42|2|630754.09|834938.28|231834.575
87649|675|91|1|72832.16|562228.77|632266.24
1199|659|66|2|458117.99|881924.38|370047.615
29784|1417|44|2|753121.36|247593.19|706991.715
14577|600|45|3|115918.32|495930.1|864617.645
42963|504|23|3|375029.59|377822.74|219243.585
80685|836|1|3|712145.16|674021.52|790843.375
9744|1680|3|2|740400.63|159518.64|371738.57
50673|1446|71|3|825133.84|897614.83|613364.795
55394|1051|73|2|5057.85|890606.2|582307.555
36330|1303|15|3|674564.89|97924.04|706338.455
19818|932|39|2|122675.36|764794.27|891068.74
95961|860|94|1|37206.79|619380.77|565411.815
1759|758|73|1|498417.05|196799.8|504746.69
5594|1808|31|1|639129.64|62973.48|388341.25
4496|574|58|2|985583.6|661722.12|533946.305
37791|364|25|3|542881.12|313003.7|645017.155
76844|255|47|2|60676.36|975253.48|352606.925
39843|25|64|1|727652.45|781381.47|342756.32
98558|1766|11|1|505752.46|140009.36|638182.445
38630|119|59|1|224732.34|49037.53|271121.015
35835|838|74|1|183740.38|698597.15|529132.225
43843|223|25|1|39613.51|191563.06|347026.3
16443|801|45|1|130687.78|254954.15|613396.745
59916|452|71|1|922701.57|333633.46|396361.235
24513|77|87|3|126915.66|769609.35|588450.275
31302|10|22|2|889657.55|739514.63|563577.27
30574|1513|52|2|164257.24|639603.92|765587.79
80309|535|42|2|712900.16|836333.52|545621.145
24133|1067|83|1|617986.08|445199.56|540662.485
48717|1444|30|2|756545.43|816245.02|910779.435
69819|1544|81|3|748350.86|940127.05|125871.145
8666|653|17|3|526602.8|918529.17|518579.895
35987|516|75|3|735448.33|174011.63|292818.74
16332|736|96|1|221528.64|911891.93|678238.475
74209|890|3|2|252810.49|659039.87|607498.935
10047|1258|38|1|565429.02|269828.92|394934.85
75090|1756|12|1|631295.49|285491.64|755168.295
31572|1584|60|2|613572.17|317398.77|527748.425
3459|709|47|1|132858.12|361820.21|683464.73
17301|1677|63|3|678865.66|940207.73|493711.415
62996|185|23|3|57715.22|669850.1|692247.01
97194|1022|53|2|26905.57|790532.65|394689.26
21162|1589|90|2|461861.24|193683.12|650772.475
62865|1341|5|3|949363.17|188846.1|473157.295
18809|161|41|3|639250.33|468332.37|498098.8
25020|266|60|1|848189.23|381724.08|712823.12
26942|125|81|3|638699.58|996465.31|421976.29
59368|1163|18|1|690180.15|264991.41|321434.765
34451|68|88|1|669278.38|919248.35|129387.305
47847|272|89|3|873429.0|831433.61|472440.105
16061|1126|1|1|961865.0|223834.15|696565.775
70050|153|49|2|783960.24|74249.42|267227.33
10759|523|10|3|303873.23|631302.74|624806.675
45073|271|27|1|64442.56|960068.07|274450.335
95909|1710|74|2|31068.0|512612.35|302937.795
32500|746|87|3|161872.83|69225.28|293275.9
9074|705|96|3|238756.89|717505.93|59343.365
54892|336|8|1|620395.51|478647.51|484331.17
89755|110|39|1|209008.4|556897.86|461978.04
62130|987|94|3|360771.3|265730.34|383318.465
79226|701|5|1|637422.36|570925.98|219427.75
18760|1304|87|1|223664.82|999051.14|268923.705
34030|633|6|1|963201.53|257134.12|97044.925
50373|71|47|1|341269.09|106940.51|413007.525
68510|409|27|3|75868.05|921920.19|496146.63
12078|1524|60|3|521070.36|353990.49|717094.795
84067|60|73|2|752495.69|768372.69|453490.85
47688|1165|49|2|433406.01|332503.68|478318.165
56151|1816|82|3|546486.7|814005.93|763385.225
51380|747|59|2|642786.44|437946.71|460345.565
20407|281|86|3|240457.54|83163.62|223746.09
14557|1070|97|3|853540.53|344330.36|419922.27
3846|1475|22|1|930935.04|775216.2|405082.145
18086|1759|95|3|550735.69|155726.66|527437.89
6404|434|100|1|972864.94|330372.01|498563.73
79533|1234|78|1|993070.49|348257.14|269415.68
52745|804|43|2|125018.69|998111.86|661510.64
69846|1102|27|3|142508.6|938385.29|617474.615
58162|403|30|1|935838.95|591639.71|517209.735
5765|1680|25|3|467768.64|129082.04|615291.525
3431|1435|41|1|934586.73|851767.28|290256.51
72732|519|38|2|623038.02|545824.01|523940.165
28257|466|47|1|678503.21|963398.69|549071.83
35937|1316|79|3|176432.05|383554.13|772074.185
37305|221|98|2|413488.7|20742.73|776731.195
7607|1011|66|3|1718.77|401985.6|295966.335
33026|1141|78|1|629949.45|334522.31|921014.365
68962|955|96|2|204415.53|46456.99|201632.665
43005|859|6|3|970303.47|220732.18|326757.435
97116|914|7|1|29421.85|952075.25|670004.41
86140|1103|21|3|684036.95|41957.08|505521.495
54268|553|98|1|19225.89|393803.94|549575.115
7485|1642|68|2|574030.29|498013.44|446743.88
7944|1224|36|1|548388.78|303650.94|268560.07
47142|486|93|3|139977.95|348767.04|570671.185
7672|575|61|3|610267.27|721084.43|304775.54
7518|822|74|2|391304.74|975137.11|640005.78
68724|224|14|1|953577.95|714328.15|284114.97
79978|323|36|2|779942.71|312969.21|504803.73
76048|580|15|1|616203.77|600893.11|159040.475
47268|1686|44|3|56164.72|823547.16|679717.475
18946|1438|53|3|597516.61|902102.47|214697.795
18510|712|96|1|142973.99|384619.29|140336.02
19069|17|56|2|947463.1|521563.28|634980.615
91032|1204|80|3|944489.83|859181.16|901953.46
18998|268|24|3|117717.4|296468.26|254377.215
38781|1457|52|2|885226.17|505735.62|353025.215
14461|376|60|3|70542.56|923292.77|592266.155
36302|234|92|3|920121.43|829506.46|419572.095
9923|461|46|3|776088.9|304486.34|179922.79
20031|285|32|3|178021.06|66525.97|334624.215
98386|17|98|2|228770.65|134363.1|204612.985
33197|976|89|2|883214.97|822857.26|293102.35
36993|1740|1|2|257983.23|954091.65|328217.92
39573|1374|61|3|715390.42|853945.02|514905.975
79164|1409|62|3|565219.5|352626.36|64372.48
86748|1171|41|2|688128.43|371524.51|204979.385
92332|1532|80|1|265410.67|923919.12|332034.19
50779|1022|82|2|848896.82|242748.75|481565.475
48612|1373|27|3|596175.99|762434.14|427197.445
81399|1684|30|2|894713.24|765137.33|437548.615
95731|547|1|1|2802.57|407099.58|738729.26
95018|934|8|1|752615.57|374456.5|475698.935
36179|327|62|1|188717.28|702768.94|973200.235
37218|4|19|1|537963.42|929667.66|379668.965
50421|833|20|2|796588.43|24342.83|688329.265
17920|1605|32|3|485967.52|81802.73|935956.6
14667|452|43|1|102349.44|114828.48|447628.365
35059|637|58|1|540250.88|91731.76|659962.24
58213|1016|20|3|969148.36|50382.48|575320.965
69532|1646|33|1|764239.28|345301.79|485045.295
56416|1804|85|1|506232.62|373786.7|64499.08
36026|1195|30|2|324153.5|193145.0|198261.185
72729|1272|11|2|611653.73|682147.06|632138.85
59100|436|52|3|538931.23|20676.54|301735.235
81777|1037|1|3|100700.04|651807.92|205780.075
97850|1170|41|2|939259.99|867824.03|267183.69
17275|227|46|3|585412.26|420513.76|555230.225
68876|625|10|2|661010.51|92507.44|441780.75
70418|335|21|2|21870.34|663455.14|529971.08
28942|1642|28|3|735796.6|112253.34|140664.245
13737|1431|55|2|257079.0|489746.86|175463.615
25153|214|87|3|969949.83|652960.76|335778.59
66243|60|96|1|769568.98|889750.46|655036.94
72465|1038|33|2|236113.16|176080.31|360152.025
44722|1529|71|3|261650.61|625210.18|555280.24
76678|691|66|2|249749.87|35665.91|422018.0
69351|599|67|1|22201.47|67626.48|335265.925
61659|709|1|3|112133.14|444032.06|541739.995
29141|1699|68|1|422939.46|883214.07|601093.46
9809|812|48|2|742781.87|758446.87|774928.6
89359|1018|15|3|31365.21|933548.17|482787.01
40355|217|45|3|788055.7|917294.33|446274.985
90235|1247|11|1|712445.29|300252.73|237255.34
65886|920|88|3|752897.98|257781.71|796618.45
42515|132|29|1|765659.04|386658.22|923620.77
20532|316|15|3|316547.93|297912.79|446520.615
17970|379|61|1|976084.62|373928.58|597619.0
68495|1324|39|1|145442.52|705242.81|603700.005
76367|642|52|3|924191.61|679309.01|325010.685
20485|736|11|2|994946.81|918785.02|492164.36
83021|1679|45|3|507374.75|768036.96|438305.21
39931|1758|79|2|238465.86|202186.23|361919.19
58874|1020|86|3|560005.18|719638.31|333531.02
78694|161|54|1|466218.21|140296.74|708706.55
24514|759|82|2|233928.49|614532.93|513610.82
85069|269|41|2|386252.87|7667.03|379824.475
99878|385|1|2|618166.73|560120.91|382320.045
82003|309|18|1|60823.11|768026.36|662167.965
44958|452|20|2|536338.26|902636.63|303356.705
63050|1098|13|1|69569.34|994274.85|501822.43
76829|1583|46|1|777957.89|477344.36|550610.12
34029|767|65|3|557037.17|555501.77|569556.275
34025|11|57|2|5328.24|776813.26|417601.455
73595|865|38|2|99767.83|915174.16|684867.555
52352|172|82|3|539491.03|923694.16|596840.575
58069|1435|67|3|559374.47|131802.57|348386.475
23004|1656|25|1|869296.61|98780.36|623110.995
7420|971|87|2|355600.15|896016.94|607875.9
25901|1182|53|1|900784.24|400396.67|801557.19
13479|1355|51|1|980284.15|906340.91|400173.685
47656|1547|2|3|748499.5|539702.82|867380.785
59896|1796|61|1|733930.74|596306.92|668123.15
17913|1274|12|1|100301.06|598301.29|460351.885
41907|1732|31|1|38339.51|443562.94|504768.34
21809|151|30|2|115593.31|940272.79|166484.175
78021|1455|29|1|746065.66|388378.94|457665.455
64783|219|67|1|807173.53|732887.98|838300.02
83084|1584|64|1|674682.66|923535.01|244340.68
74625|1079|94|1|304306.39|846353.93|583472.04
6847|1791|30|3|614922.46|865545.58|305555.655
37582|1149|87|1|613688.36|819417.09|330810.905
47833|947|80|3|383799.6|810648.07|726476.44
96913|1141|4|2|993311.86|82569.22|135625.755
39747|1254|70|1|350006.26|2208.41|585773.795
81756|1427|30|1|823610.76|579378.8|392368.595
31694|357|12|3|965692.38|161190.59|647276.775
32871|894|63|1|136581.91|241145.28|330728.71
41918|908|39|3|5183.52|707106.6|493258.07
95002|1304|41|3|988372.22|579519.84|502173.61
18218|1773|41|1|370037.16|984661.73|189089.555
3427|1268|84|2|50410.46|352661.98|693740.74
35771|1440|53|3|710286.09|684796.59|466164.405
81866|989|47|3|231317.32|878235.49|398370.135
33684|740|56|3|820528.79|419669.22|468216.165
72032|631|100|2|176424.96|652573.32|699127.0
31021|1200|12|2|516110.52|677741.61|346474.22
55299|921|33|2|801613.06|474486.23|434417.55
9537|1044|93|2|85309.76|954310.94|190856.305
77583|767|61|2|175531.83|68690.04|604080.425
73987|1621|30|1|10220.54|940894.87|431398.845
92666|901|92|1|193073.91|176577.72|434930.12
18560|1527|54|1|101680.8|269193.2|643576.975
6534|1297|15|3|935837.67|910791.55|835648.995
82421|369|44|2|920821.0|160313.18|240106.325
69791|1457|39|1|344557.03|403735.11|517443.045
91584|1476|32|1|680391.45|632448.33|201372.035
48447|617|98|1|495899.16|372708.29|529669.595
65634|680|76|1|518312.0|681622.04|448754.345
67153|227|99|3|47563.84|36337.35|451258.68
44526|1735|19|2|129935.63|780677.46|550504.335
73954|1525|26|1|532595.35|984570.87|366657.8
55571|750|62|3|96238.31|36972.9|302622.62
54318|1468|56|2|790872.57|140767.34|418084.91
14407|350|16|2|215741.23|388430.0|447928.62
79739|1790|65|3|535761.1|662967.45|844130.025
85156|1099|10|2|524269.4|714889.62|684203.5
84969|832|39|3|602283.98|104628.8|512021.565
32186|774|32|3|308004.83|436513.12|266567.8
89263|446|90|3|915597.68|826717.88|411710.78
15020|1109|51|1|168232.62|305652.38|739031.93
79800|86|84|3|54113.93|998483.68|453348.855
8374|112|7|1|475881.98|299531.47|398067.275
47527|563|77|2|396589.62|387019.16|632700.23
10843|293|27|1|105321.31|927193.61|711960.28
69201|1679|16|3|355953.75|211453.69|556377.49
90878|278|73|3|972280.09|690252.52|884511.805
46171|442|51|3|155684.14|564765.59|593465.715
85035|1530|49|3|429096.73|100030.38|775224.2
12968|1611|34|1|597965.5|557351.75|373479.445
38363|378|19|2|882053.92|601414.2|472192.9
39916|142|69|2|341233.82|848091.43|303592.445
19519|807|93|1|274853.2|587980.53|438513.67
7989|650|20|1|303763.42|329506.81|303480.875
320|1089|78|1|179171.14|244490.43|106201.595
70176|1465|65|2|181446.98|750764.89|315711.1
70211|484|55|3|979198.94|532121.52|359531.75
91546|782|30|3|973151.97|4860.44|407348.66
38411|1060|29|3|678591.81|781528.02|507520.11
84636|478|59|1|685230.52|790729.35|472933.96
63980|912|84|1|89514.38|225385.72|846112.295
80998|921|74|2|456659.87|128581.42|562794.71
9242|145|87|1|81062.24|652023.5|754492.68
27974|1295|50|2|23633.87|286886.73|605685.885
78633|870|5|1|639308.53|43662.65|111683.43
19077|358|92|3|491980.55|732286.26|49310.85
27445|1814|93|1|586673.25|108582.13|188672.815
30315|1019|54|2|200661.17|293885.39|503080.195
