interaction_id|date_id|customer_id|channel_id|location_id|interaction_type|interaction_rating
2745|39|98|1|12|Chat|2
86439|345|100|4|33|Email|4
41283|1284|55|1|36|Chat|4
95246|120|56|5|48|Call|5
52419|680|29|2|10|In-Person|2
6946|656|7|4|37|Call|2
60843|249|58|4|29|In-Person|1
31621|660|75|2|4|Email|1
3514|1749|60|4|41|Chat|5
13615|70|27|3|48|In-Person|1
68325|435|56|5|50|Call|3
10567|102|80|1|32|Chat|1
8003|1100|34|3|14|Call|3
7681|672|24|2|13|Email|3
16558|831|8|2|25|Email|4
50718|207|72|1|17|Chat|2
80347|1059|14|5|9|Call|5
51356|1529|80|3|30|Call|4
54853|1585|18|1|17|Chat|1
81839|252|3|1|36|In-Person|2
12428|869|100|4|2|Email|3
2098|1791|98|2|20|Chat|5
92747|1525|7|2|25|Email|4
42077|485|28|5|19|Call|1
23576|841|100|4|34|Email|1
18690|1096|7|2|45|Email|2
70766|858|59|3|42|In-Person|2
76164|1418|54|2|7|In-Person|5
35067|921|52|5|23|Call|2
77993|800|24|1|2|Call|1
19553|142|37|3|27|Call|5
19777|521|44|3|40|In-Person|5
99963|1244|89|2|5|In-Person|3
74629|751|67|3|39|Call|2
96955|542|18|2|18|In-Person|2
32004|1082|5|2|19|In-Person|1
25304|54|76|4|41|In-Person|1
57419|50|81|5|8|Chat|5
9511|798|63|5|42|Chat|4
71206|708|1|2|9|Chat|1
16687|331|17|4|33|In-Person|1
5605|1184|24|2|43|Chat|3
56406|940|8|4|20|In-Person|3
2107|548|19|5|33|Chat|5
22171|716|42|3|38|Email|1
27512|378|11|5|20|In-Person|1
35722|40|97|4|39|Call|2
27852|100|34|5|16|Email|2
594|392|24|4|26|In-Person|4
52235|111|17|5|10|Call|4
90835|459|4|5|35|Call|1
52677|650|13|5|15|Call|5
36807|1548|40|1|43|Chat|1
67725|1773|17|4|47|In-Person|4
19209|177|39|1|42|Call|2
64332|1750|1|3|50|Chat|3
45792|1130|94|4|14|Email|2
81746|415|16|4|8|Email|4
20373|1054|62|5|5|In-Person|2
54572|1038|22|2|10|Chat|3
50705|952|20|3|12|Email|3
46493|493|68|1|42|Chat|5
17832|576|65|4|47|Call|5
33892|1366|12|5|49|Email|2
12951|1666|64|5|7|Call|1
26484|1513|50|5|32|Email|5
59496|810|45|1|30|Chat|3
95800|6|4|5|18|Email|2
94250|314|1|1|7|In-Person|1
57046|946|25|1|9|In-Person|3
64261|407|58|2|35|Call|1
50780|1749|2|5|1|Email|5
13307|606|25|3|50|Email|4
32761|1501|40|4|24|In-Person|4
301|1023|60|4|29|Chat|4
92536|772|10|3|48|Email|4
6879|186|100|4|20|Call|4
92630|1250|59|3|35|Email|4
1765|1135|62|2|48|In-Person|2
88198|121|38|5|47|In-Person|3
77924|1538|63|1|49|In-Person|4
26030|816|32|5|50|Email|3
97217|525|29|2|36|In-Person|2
95014|369|23|1|18|In-Person|2
39900|1236|59|3|3|Chat|4
74660|1719|60|1|8|Email|5
94100|1284|58|3|28|Chat|2
10476|916|86|2|34|Email|5
50597|840|2|4|30|Chat|1
41700|1300|44|2|22|Chat|2
64454|284|95|2|43|Email|1
24056|387|14|4|33|Call|2
57626|949|61|5|12|Email|1
1942|1462|39|5|47|Email|2
47174|1709|53|4|27|Email|4
41950|193|28|1|6|Chat|4
43419|664|9|3|38|Call|2
95518|220|56|5|42|Call|2
99337|124|38|4|46|Call|5
28397|1273|88|2|43|In-Person|3
21037|126|8|1|44|Email|3
6457|133|89|4|31|Call|4
91813|1569|37|5|19|Email|5
65372|676|85|5|12|Call|3
56365|1507|11|3|28|In-Person|4
40258|1656|86|2|7|In-Person|3
97166|1215|89|5|7|Chat|3
40039|985|85|1|15|In-Person|3
92714|322|14|5|15|Chat|3
54768|1815|59|2|31|Call|2
13470|1803|2|1|44|Email|3
18021|1691|30|5|47|Call|2
5328|793|84|2|33|Chat|4
51500|466|55|2|31|Chat|5
65185|1587|30|1|47|Email|5
17403|455|10|4|12|Email|4
32135|336|15|1|13|In-Person|4
89614|292|47|2|25|Chat|3
17598|57|90|4|36|Chat|3
42279|1683|24|4|21|Call|2
46307|673|39|4|11|Call|4
96311|754|99|5|46|Chat|3
52832|1275|40|1|32|In-Person|1
65975|1823|5|1|5|Email|1
98749|610|57|2|46|Email|3
74963|461|19|1|32|Chat|2
89030|843|58|5|24|Chat|5
44071|1673|96|5|41|Call|4
36709|404|73|3|36|Email|1
53669|822|12|2|14|Email|2
97103|821|93|2|23|Call|2
41682|1149|80|3|42|Email|2
5288|1099|21|1|33|Chat|1
85885|1148|29|4|21|In-Person|3
59199|780|25|2|9|Chat|5
26234|1798|20|3|31|Chat|3
86490|1449|74|5|47|Email|2
9736|122|75|4|27|Email|4
52781|23|40|5|29|Email|2
4901|668|67|2|5|Call|1
97353|1104|66|5|40|In-Person|4
24281|827|41|3|36|Email|5
67040|340|62|5|43|In-Person|2
27890|799|68|4|45|Call|1
68338|339|27|4|7|Chat|4
78921|603|49|3|14|Chat|4
33483|1529|66|3|4|In-Person|4
47878|306|74|4|38|Call|4
62677|20|36|5|19|Call|4
45347|936|92|2|26|In-Person|2
85869|923|54|3|13|Email|1
93018|561|23|5|5|Chat|4
11305|1262|78|5|22|In-Person|2
16591|1310|82|5|39|Email|4
40483|982|35|5|32|Call|4
58343|278|17|2|35|Email|4
31164|986|33|2|34|Call|2
75746|696|26|2|50|In-Person|2
80340|248|63|4|28|In-Person|4
83515|672|94|5|12|Email|2
65086|1354|36|1|9|In-Person|2
3744|893|14|2|41|Chat|3
36045|349|48|2|21|Call|4
57627|1440|83|1|2|Email|2
25627|515|95|2|13|Chat|5
26630|281|25|3|27|In-Person|5
62559|57|71|1|35|Email|3
93324|671|90|3|19|Email|5
98554|433|57|5|27|In-Person|5
53109|462|27|4|4|Email|5
14109|1020|37|4|42|Call|1
79696|1190|5|1|1|Email|1
83939|565|1|5|42|Call|1
31293|906|90|4|12|Call|2
17712|748|37|1|46|Email|3
38103|55|68|5|42|In-Person|1
60847|171|36|5|26|Chat|2
557|1608|84|5|19|Call|1
82869|922|28|3|42|Email|2
76035|839|60|4|43|Call|1
99046|1639|62|5|21|Chat|5
33823|1276|49|2|4|In-Person|4
1452|1632|42|2|43|In-Person|1
73986|1366|52|1|21|Call|2
91253|1578|41|5|45|In-Person|2
25774|567|76|1|45|Email|3
49014|1756|11|2|13|Call|4
1950|1393|90|2|12|Email|3
6749|148|95|5|1|Chat|4
46509|498|27|3|13|Call|4
35501|1765|51|4|24|Chat|2
12948|1408|34|3|41|Email|5
25362|14|51|1|21|Chat|1
53379|392|92|1|48|Chat|1
79716|1202|40|2|46|Email|5
70302|398|84|2|27|Call|1
99486|1221|73|4|38|Chat|5
72845|1075|83|5|43|Call|4
94038|1501|39|2|40|Call|3
79606|482|41|4|9|Call|1
22005|523|2|5|42|Call|5
91269|1692|62|5|9|Call|1
15212|292|20|1|3|Chat|2
94434|387|56|4|11|Chat|1
76029|1033|58|1|45|In-Person|2
67425|684|31|4|16|Call|5
96063|1721|11|5|40|Email|4
21479|846|86|5|37|Chat|1
33725|240|77|1|4|Email|5
55465|516|96|2|38|Call|2
81800|1733|73|2|3|In-Person|2
70790|818|2|1|5|Email|5
40678|329|19|5|10|Chat|3
37270|594|62|3|4|In-Person|3
4314|1705|12|4|18|Call|3
28296|994|66|1|45|Email|2
44408|1715|23|1|22|In-Person|4
40686|1080|11|5|44|In-Person|4
59185|179|92|4|20|Email|3
27900|1175|24|1|15|Chat|3
44247|1053|99|2|41|In-Person|4
55596|1777|8|1|43|In-Person|1
33737|939|80|3|1|Call|2
26993|1248|3|1|30|Email|2
71735|1263|82|4|30|In-Person|5
54332|681|7|2|47|In-Person|3
18272|499|91|4|22|Call|1
74612|1103|26|2|7|Chat|3
35397|1579|25|5|5|In-Person|1
17207|1229|33|2|33|Email|1
3898|1304|72|4|48|Call|4
10868|1056|77|5|3|In-Person|5
95510|1186|71|4|5|Chat|3
86700|1095|40|3|8|In-Person|3
35716|1090|52|5|6|Call|5
25891|1319|82|3|12|Chat|5
34668|1021|53|4|18|In-Person|1
30566|1546|86|1|8|In-Person|5
80598|1236|34|5|1|In-Person|1
9414|374|7|4|39|In-Person|4
17246|1467|48|1|26|Call|3
86904|1800|62|5|20|In-Person|3
18607|1721|88|4|49|Call|2
85506|1657|89|2|16|In-Person|1
11625|960|57|1|42|Chat|2
31406|1124|95|4|43|Chat|2
22780|1048|10|3|38|Call|2
57230|200|76|2|2|In-Person|1
32317|1553|37|1|18|In-Person|3
87681|1318|100|1|39|Call|5
57694|1304|93|1|33|Email|1
12716|176|98|4|12|Chat|3
93204|1785|10|1|6|Chat|1
29817|1400|37|1|18|Call|2
33589|1363|10|2|32|Email|4
25871|1815|70|1|27|In-Person|1
25218|1113|64|5|13|Chat|4
22115|11|57|5|9|Chat|5
21490|308|68|1|20|Chat|1
42375|1729|68|2|27|Call|3
51618|421|81|1|40|Email|3
26705|121|68|3|8|Chat|3
11652|1458|100|5|26|In-Person|3
84822|253|66|3|43|In-Person|5
47264|1110|77|5|20|Chat|4
62637|1086|77|4|11|In-Person|5
53744|1035|29|2|5|In-Person|3
41049|1537|89|1|25|Call|2
43329|408|82|5|37|In-Person|5
96348|651|25|3|37|In-Person|1
5302|289|6|5|20|Email|3
88456|1487|52|4|49|In-Person|3
97293|1755|39|1|12|Email|1
38102|28|64|4|5|In-Person|5
70667|219|59|2|46|Call|1
34634|113|47|1|3|In-Person|1
32196|521|80|3|44|In-Person|5
62474|337|32|2|11|In-Person|3
48967|1816|51|4|22|Email|1
15106|1275|54|2|29|Call|1
57318|491|55|3|27|Call|5
94910|626|31|3|8|Email|5
70661|534|44|4|42|Email|1
44085|1049|54|3|6|Call|4
25722|1199|82|3|49|Email|2
53028|528|98|4|21|Chat|5
44861|970|66|4|1|Chat|1
64009|1780|71|5|47|Email|5
38001|844|73|1|27|Email|1
86551|799|3|4|34|Email|1
7571|1407|2|1|26|Chat|5
85356|733|3|2|35|In-Person|3
65590|933|72|1|36|In-Person|2
62253|1596|89|1|36|Chat|5
85221|93|70|1|24|In-Person|1
15780|480|51|2|6|Call|3
19213|1137|71|5|37|In-Person|5
86367|362|76|2|45|Email|3
21357|955|2|5|15|In-Person|2
28470|1082|62|5|31|In-Person|5
22364|1471|68|3|4|In-Person|3
48898|1539|22|5|18|Chat|3
61673|349|89|2|43|Call|1
12068|380|61|4|45|Email|4
90287|90|81|5|5|Chat|2
28176|497|91|2|27|In-Person|1
34445|604|98|4|40|Call|4
73659|802|38|4|48|Call|2
28395|8|50|1|38|Email|2
82258|1450|3|1|11|Chat|5
43911|549|33|5|26|Email|4
2756|1190|47|4|16|In-Person|5
38806|750|34|1|2|Call|5
9134|899|55|2|16|In-Person|1
64390|1095|8|1|37|Call|2
21090|1494|86|3|7|In-Person|1
46441|68|25|5|11|Email|2
98514|86|58|5|13|In-Person|3
92645|1365|47|3|44|Email|2
51031|1246|76|2|50|Email|3
51465|1628|96|5|10|Call|5
8184|1176|63|5|15|Call|4
83944|925|53|4|12|In-Person|3
55298|62|96|4|50|Call|4
66972|1710|62|2|2|Chat|5
405|685|86|2|32|Email|2
54935|1771|93|3|13|Chat|5
89920|340|91|1|41|Call|1
65128|429|89|1|29|Call|2
34499|841|5|3|24|In-Person|3
56413|224|79|2|45|Email|3
58079|615|53|2|46|Email|3
12983|799|27|2|22|Email|1
8837|630|72|4|3|Chat|2
31335|921|41|3|38|Email|2
3774|1375|58|1|33|Email|1
60815|1753|25|2|28|Chat|1
67783|665|39|2|42|Chat|2
9237|1570|24|5|37|Chat|3
53253|381|63|1|21|Chat|5
21643|1403|1|4|7|Email|5
56669|298|31|4|11|Call|3
31158|1688|68|1|24|Email|4
7569|1345|23|5|39|Call|3
36847|168|51|2|7|Email|1
87688|379|53|1|32|Email|3
52634|1706|38|5|3|In-Person|2
52666|1250|93|1|42|In-Person|4
65117|477|97|4|39|Call|2
52616|56|2|2|32|Call|1
67891|1210|88|1|38|Call|2
91992|707|71|5|48|Email|5
80373|381|3|5|34|Call|1
42071|1483|79|5|10|Call|3
48229|1416|58|1|1|In-Person|4
53241|786|24|1|49|Email|1
3680|985|2|4|44|Chat|5
7665|213|19|5|9|Call|4
18302|804|89|1|15|Email|4
24367|572|23|3|40|Call|5
91934|625|41|2|27|Call|4
18155|1047|90|2|48|Chat|2
47182|1341|16|1|9|Email|1
87480|1435|73|4|40|Chat|3
70495|1333|67|3|31|In-Person|5
97803|1769|54|3|27|Chat|5
6075|629|60|2|29|Email|5
26782|1330|19|2|37|Chat|2
14792|53|90|2|28|Email|3
25151|605|78|3|6|Call|5
60861|1036|27|1|41|Chat|5
60159|1352|71|1|34|In-Person|4
49538|1404|28|5|43|Email|5
5554|229|54|5|17|Call|3
64521|729|38|2|20|Chat|3
19381|387|63|4|33|Call|3
69922|1641|31|5|17|Chat|4
89967|128|65|5|41|Call|1
69669|238|96|4|30|In-Person|5
61837|1216|43|2|47|In-Person|4
90640|1765|21|4|5|Chat|2
59878|1600|81|5|4|In-Person|3
74331|805|94|2|33|Email|2
39581|682|71|4|32|Email|5
2644|1027|80|5|45|Call|4
24196|763|80|4|22|In-Person|2
20712|1430|53|3|28|Chat|5
22243|345|45|1|19|In-Person|5
40822|1349|70|3|45|Chat|3
56744|546|78|2|46|Chat|3
31686|342|96|5|22|In-Person|3
94384|164|25|4|50|Chat|2
36969|1532|8|3|36|Email|2
96512|946|15|2|47|Call|4
3665|1678|51|4|41|Email|4
67565|1004|77|5|45|Email|5
26202|941|34|2|15|Call|2
64748|166|45|4|44|Email|2
7883|791|75|3|6|In-Person|3
54408|238|25|2|43|Chat|1
22856|1273|28|4|15|In-Person|3
72920|580|22|4|34|Chat|3
57171|202|15|5|33|Chat|2
26133|822|88|1|30|In-Person|4
20612|333|18|2|49|In-Person|1
39097|1592|79|4|4|Email|3
14513|1441|82|3|25|Call|1
60771|1317|13|4|32|Email|2
45343|1589|30|3|19|Call|5
92315|685|72|5|34|Chat|4
43564|643|59|4|13|Email|3
35408|1324|66|3|44|Call|4
7660|1608|25|3|46|Chat|4
12256|444|84|5|30|In-Person|3
85892|1029|35|1|15|Call|2
28999|353|55|1|40|In-Person|1
51620|1486|59|1|14|Chat|4
17428|355|37|4|24|Email|2
30471|288|30|1|11|Chat|2
62856|1683|91|1|13|Chat|2
52596|1024|18|3|14|Chat|3
98382|251|43|5|5|Email|3
56204|1378|58|4|26|Email|4
66536|773|22|5|45|Chat|4
85769|942|42|3|41|In-Person|1
88488|799|63|3|1|Chat|2
2709|367|53|4|33|Email|3
60575|392|38|2|18|Email|4
29214|1619|82|1|4|Chat|5
26073|1567|43|3|6|Call|3
16215|445|99|4|5|Call|1
13695|1088|45|4|6|Chat|3
28690|1704|70|4|16|Email|1
78226|1536|19|5|27|Email|5
52704|848|97|3|2|In-Person|4
63125|100|50|3|33|Chat|3
85336|533|50|1|39|In-Person|5
73829|777|36|1|39|Email|3
97538|475|68|1|42|Call|3
30763|1705|13|1|49|Chat|1
73697|146|93|1|4|Chat|2
48825|828|1|4|41|In-Person|1
67980|1669|37|3|10|Chat|2
34670|139|93|1|19|Chat|1
59165|512|72|5|5|In-Person|4
53729|965|16|1|3|Email|3
70494|1794|1|3|30|In-Person|5
72980|1547|25|5|19|Email|3
76144|1575|3|3|10|Chat|1
34786|1814|63|1|25|Call|3
64701|311|43|1|7|In-Person|2
63671|550|23|5|33|Chat|3
21487|651|16|2|1|Email|5
65017|11|40|3|49|Email|2
34415|782|2|4|26|In-Person|3
58592|374|98|5|3|Email|2
5857|84|18|5|21|Chat|1
17347|1447|47|1|30|Email|2
44593|1331|85|4|24|Email|4
56567|1633|38|3|8|Email|3
79895|1051|77|5|22|In-Person|1
1670|568|27|5|7|Email|2
92717|534|29|2|4|In-Person|5
21905|161|30|1|23|Chat|2
62405|375|65|5|37|In-Person|2
22648|496|40|4|27|Chat|5
47430|1437|24|3|29|Chat|3
48537|640|10|5|34|Email|5
68159|1331|94|1|1|Chat|5
97798|77|50|5|17|Chat|1
7209|1012|72|1|29|Email|5
61645|1298|54|5|46|In-Person|3
55162|648|46|3|18|Email|3
93344|1407|28|1|28|In-Person|1
24130|449|9|5|1|Email|3
71651|157|65|2|38|Call|2
52635|1609|37|4|50|Call|5
66165|1645|11|2|42|In-Person|2
67575|663|4|4|18|Call|5
52679|857|26|4|13|In-Person|5
11506|809|69|4|10|Call|3
75682|1475|79|4|13|In-Person|4
49423|1481|50|3|26|Chat|4
48912|636|1|1|9|Chat|3
82932|512|67|5|45|Email|1
55517|350|16|2|49|Email|1
28161|63|43|4|5|Chat|3
40218|246|70|1|30|Call|2
42894|400|18|5|38|Call|5
65810|1385|41|1|24|Chat|1
18738|1602|98|4|11|Chat|3
514|1640|57|1|17|Chat|1
63797|1354|7|4|14|Chat|5
82812|1136|65|2|48|Call|4
24132|1039|15|4|18|In-Person|1
96261|1245|19|5|24|Email|4
96448|358|53|3|21|In-Person|2
69743|42|67|3|9|In-Person|2
33579|555|61|2|26|In-Person|1
83256|184|94|1|4|Chat|1
14230|1701|95|4|22|Call|3
42067|1300|39|1|9|Call|5
80696|1823|80|2|28|Call|5
34473|1403|1|3|41|Call|1
84017|80|66|1|5|Call|3
23596|646|41|1|43|Email|3
30242|1713|77|3|40|Chat|3
74814|1684|31|4|22|Call|4
56283|1631|14|5|32|Call|2
95244|1676|87|5|14|In-Person|2
13445|763|24|2|19|Call|3
619|811|100|4|45|Call|3
2202|445|19|1|7|Email|5
51146|48|60|5|38|Call|3
609|1282|2|2|40|In-Person|1
58227|1577|11|4|43|Chat|2
24013|1700|51|1|32|Call|3
13822|1241|38|3|5|Chat|3
66306|298|17|4|7|In-Person|5
1318|939|29|5|41|In-Person|5
28177|647|70|5|3|Chat|5
74059|1246|3|5|8|In-Person|2
6981|1617|59|4|17|In-Person|3
7536|139|59|2|32|Email|5
7028|1586|58|1|48|Chat|5
63752|762|60|4|7|Email|1
98012|1790|91|4|23|Email|4
4570|940|30|3|36|In-Person|4
80772|668|69|4|34|Chat|5
47600|966|63|5|43|In-Person|3
98490|983|19|5|44|Call|4
13705|1070|79|1|24|Email|3
52922|8|74|2|5|Email|3
97722|990|97|1|37|In-Person|3
564|760|52|1|15|Call|2
58861|310|94|4|10|In-Person|4
61094|1823|96|4|8|Chat|3
7399|63|2|1|36|Chat|4
88590|1692|44|1|5|Call|5
36280|1037|82|4|42|In-Person|2
75390|1413|9|2|20|Email|1
79182|180|37|5|34|In-Person|2
86768|1752|11|4|21|Call|3
71588|1596|50|3|46|In-Person|1
3926|575|8|4|19|In-Person|3
90710|1272|68|3|49|Email|2
7056|807|60|1|2|Chat|2
94749|530|87|1|9|Call|1
40706|1488|97|1|18|Call|2
80588|815|22|4|32|Chat|5
85181|1016|7|2|2|In-Person|3
97550|1264|88|1|25|Chat|4
53931|1319|70|4|50|Email|5
18763|1110|66|1|31|Call|4
11380|1582|18|5|30|In-Person|1
84180|1030|68|2|11|Email|2
46992|832|56|3|13|Call|2
21427|1319|11|1|46|Chat|3
89438|175|23|2|29|Chat|1
81645|1486|91|5|34|Chat|1
1115|1313|81|3|10|Call|4
8490|972|7|5|39|Chat|2
9043|1344|25|1|35|Chat|1
78756|759|18|1|28|Chat|5
2027|1375|79|2|27|Call|2
59575|639|75|3|31|Chat|1
18649|1277|79|1|49|Email|1
62720|391|2|2|21|Chat|5
3122|1461|22|5|20|Email|4
18288|959|78|4|18|In-Person|1
32270|1245|65|4|5|Chat|4
31799|632|45|2|43|Email|5
53750|830|78|2|39|Chat|5
98186|526|63|1|47|Call|3
43146|738|33|5|42|Email|2
32675|131|100|5|44|In-Person|1
92641|687|88|1|1|Call|2
80643|178|26|2|20|Call|3
95144|1245|94|2|9|In-Person|3
55290|1607|26|2|9|In-Person|1
76979|1553|74|5|8|Chat|2
59159|1501|46|5|44|Chat|1
18246|1374|25|1|50|Call|2
20237|1260|59|2|39|Email|1
51784|1652|14|4|23|Call|5
88514|1211|30|1|44|In-Person|4
39207|94|10|3|8|In-Person|1
13376|1179|75|1|1|Chat|5
19716|1682|48|3|22|In-Person|5
33657|513|98|5|8|Call|4
65503|962|21|5|15|Chat|2
75012|1503|86|3|39|Call|3
2570|788|98|2|41|In-Person|1
83489|1722|28|4|36|In-Person|1
98109|1222|60|2|28|In-Person|1
9417|1463|18|2|28|Email|3
42172|1539|86|3|16|Email|1
34781|1105|70|4|27|Call|5
73568|315|98|5|7|Email|3
43987|1805|95|1|46|In-Person|5
55739|891|66|2|24|Email|3
98634|1039|83|2|43|In-Person|2
21843|1413|50|2|8|Chat|3
99564|1530|45|3|34|In-Person|4
50909|1767|95|3|10|In-Person|3
3663|1095|1|3|15|Call|3
86987|633|87|2|50|Email|4
1687|240|77|3|27|Chat|1
56893|497|31|3|46|In-Person|2
47997|1304|10|4|41|Call|2
10855|1501|30|3|19|Call|3
30900|1605|83|3|15|In-Person|5
23557|1029|2|1|45|Email|1
25605|1802|69|3|16|Chat|2
88568|137|5|4|44|Call|1
39546|1051|11|5|40|Call|1
68267|986|33|4|17|In-Person|2
93231|369|18|3|2|Email|5
91553|955|38|5|15|Call|1
83370|828|41|3|50|Chat|3
48863|26|1|1|21|In-Person|4
5516|502|12|4|18|Call|2
63383|1789|36|2|28|In-Person|4
2638|464|83|4|34|Chat|3
40983|1223|64|1|39|Email|5
36253|1309|40|1|12|Email|2
79715|324|73|1|10|In-Person|4
92610|8|37|1|2|In-Person|3
54734|1146|27|2|1|Call|3
7144|399|73|5|16|Call|3
29321|1804|52|5|41|Call|3
36503|689|95|3|43|In-Person|2
5327|951|13|1|33|Call|5
98956|567|79|4|37|Email|3
97932|451|100|4|47|Email|5
50201|463|87|3|18|In-Person|4
27046|751|77|2|28|In-Person|1
74397|847|98|4|35|Chat|3
11182|1571|70|1|37|Chat|1
60478|1031|70|2|4|Email|1
67863|1273|1|2|12|Email|5
90153|1739|28|3|42|Call|5
10815|1048|37|5|16|Email|2
32472|1377|25|1|35|In-Person|3
19012|1401|9|4|29|In-Person|4
63821|733|37|1|11|Call|1
84570|907|2|4|32|Chat|1
54089|867|42|5|5|In-Person|2
92664|251|68|1|14|Email|1
92750|661|20|3|29|In-Person|1
39060|105|71|3|49|Call|3
83018|324|15|2|46|Call|4
66386|628|23|3|19|In-Person|4
18066|992|50|2|3|Chat|2
81748|234|98|1|27|Email|5
59809|229|66|5|18|Email|4
54493|1740|32|4|9|Call|2
21092|34|24|5|17|In-Person|2
81442|952|59|2|19|In-Person|1
83340|334|100|5|22|Chat|2
80576|61|46|4|38|Email|1
17599|842|80|1|42|In-Person|4
85245|1454|46|3|44|Call|2
82120|318|31|3|4|Chat|2
42845|1135|83|4|24|In-Person|3
93870|892|56|2|46|Email|5
98407|345|15|5|41|In-Person|3
18793|1792|49|5|28|Chat|1
79052|572|31|2|21|In-Person|5
74568|1797|28|1|23|Call|5
72704|869|87|3|21|Email|2
66590|775|8|3|20|Chat|1
60870|654|57|5|20|Email|5
60195|1711|69|5|14|Call|5
52761|1202|80|5|47|Email|2
99200|490|52|3|37|Chat|4
57310|26|76|5|37|Call|3
93860|696|34|4|20|Call|5
16802|1046|42|1|49|Chat|1
31659|1072|67|2|14|In-Person|3
7931|978|8|2|22|In-Person|3
10808|277|61|3|37|Chat|5
78796|1803|10|3|24|Email|1
42993|65|3|4|30|Call|5
9340|862|76|1|5|Chat|2
20391|1459|76|4|11|Call|1
49471|1429|32|3|31|Email|4
73843|1447|13|3|33|In-Person|2
68249|1085|69|1|2|In-Person|2
39446|1794|11|5|16|Email|2
23325|1535|68|5|8|Email|1
86456|531|54|1|16|Email|3
40176|82|5|2|43|In-Person|1
11776|298|92|4|48|Call|3
24685|861|33|2|39|In-Person|3
52960|1632|50|1|9|Call|1
25477|1563|6|5|46|Call|1
96928|588|91|5|21|In-Person|5
15550|83|41|5|15|Call|2
43517|1445|19|4|23|Call|5
60509|738|17|4|9|Call|3
85507|484|78|5|50|In-Person|3
74682|1544|90|4|45|Call|1
78147|1686|62|5|4|Call|4
93534|533|48|1|33|Chat|3
26902|996|75|1|31|Call|5
42816|140|71|2|43|Call|2
81796|816|46|3|26|Email|4
22593|1173|69|5|29|Call|1
59661|45|72|5|46|Email|3
15330|582|21|2|5|Chat|1
36719|1623|70|4|39|Chat|4
24257|1347|78|1|15|Email|5
78499|46|52|3|15|Call|5
42257|388|52|3|9|In-Person|2
37630|927|38|2|47|Chat|5
57338|1707|28|3|30|Email|4
28022|820|60|4|17|In-Person|1
40222|1647|58|2|49|In-Person|3
36805|1817|14|4|12|Email|2
17071|344|58|3|46|In-Person|5
23881|525|86|4|11|Call|4
84703|1452|43|5|4|Call|5
13997|1038|4|5|9|Chat|1
19894|1198|48|3|8|In-Person|3
2971|1262|60|5|10|In-Person|2
70068|1185|78|5|49|Email|1
16777|160|79|4|38|Chat|5
56766|395|68|2|6|Chat|5
74454|1182|68|4|32|Chat|2
50766|167|42|1|38|Chat|3
92094|768|87|2|16|Email|1
33724|1717|17|2|40|Chat|2
91987|271|88|5|44|In-Person|2
30913|716|66|2|18|Chat|2
31056|91|33|2|25|Email|1
39913|1406|10|3|35|Email|5
99470|546|11|2|34|Email|2
22377|1097|48|5|6|In-Person|4
30608|1475|30|3|24|Email|2
92420|1630|33|3|12|Call|4
97992|630|11|2|44|Chat|1
42043|740|89|1|5|Email|2
40127|775|94|1|11|In-Person|2
30663|1182|98|3|2|In-Person|2
23849|723|31|1|18|In-Person|1
45489|1159|46|1|19|Call|5
10461|1651|31|4|40|In-Person|1
86388|1015|54|3|15|In-Person|1
3936|676|35|2|7|In-Person|2
34048|1223|16|4|20|Chat|4
74932|1400|47|3|6|Email|2
54561|611|79|2|4|In-Person|2
69116|186|100|4|5|Call|4
22442|308|8|5|45|In-Person|3
82452|84|73|4|38|Chat|5
53607|673|43|5|35|Email|4
48701|823|60|5|16|Chat|1
56255|727|40|5|1|In-Person|3
19174|1613|28|1|45|Email|3
56719|1315|26|4|29|Email|5
90190|1006|25|1|39|Call|5
11750|389|23|1|22|Email|5
71299|476|71|4|38|Email|2
56358|1342|9|5|3|In-Person|4
49122|144|20|2|23|Call|4
23466|1332|2|3|12|Call|1
17380|157|2|1|31|Email|2
69080|1150|76|2|25|Email|5
67823|1123|41|4|49|Email|3
72448|1525|100|2|30|Call|1
35024|1073|60|2|47|Email|4
49630|1467|12|5|10|Email|1
29148|1115|25|5|46|In-Person|4
34136|1097|1|5|26|Call|3
4856|1452|5|4|6|Chat|3
36097|1130|1|3|19|Email|5
72156|799|31|1|34|Email|3
44168|170|15|3|9|Call|2
90444|873|42|3|35|In-Person|4
5066|1249|6|3|17|In-Person|2
91274|1127|41|1|5|Chat|3
41137|380|55|3|20|Chat|4
68873|1797|87|4|2|In-Person|3
27541|583|22|2|40|Chat|5
33525|60|56|2|15|Chat|3
72642|1181|45|5|36|In-Person|1
43992|1223|58|1|40|Email|2
43545|1813|81|2|4|Email|5
74511|988|75|1|16|In-Person|1
20057|1250|45|1|39|Call|1
71317|1229|62|5|11|Email|3
3106|702|86|1|6|In-Person|5
84650|535|96|4|43|Call|1
27238|1541|17|4|50|Call|1
339|1443|21|5|3|Email|1
44137|1664|54|5|6|Chat|2
88036|1336|45|1|39|Call|5
47595|1431|32|4|46|Chat|5
25026|282|14|3|22|Chat|3
60599|935|51|1|5|Chat|2
50692|1166|42|2|35|In-Person|2
97675|206|37|5|19|Call|5
75000|1411|64|3|32|Email|3
51633|1118|95|2|17|Call|3
57674|1623|86|4|50|Call|5
84396|316|74|2|36|Email|5
81970|1115|86|3|45|In-Person|2
64158|1595|90|2|7|Email|4
55275|409|92|2|10|Email|5
65054|489|54|4|11|Chat|4
